Group,URL,Description,Info
 Software ,redirection-new.php?URL=7ddb71d6c110234aa029f0b1fa1198d3c502423949916da0544d9960b81963bc&NAME=CoLibri,CoLibri,". Assembles huge compound collections from multiple sources and various input formats into a virtual screening library, removes duplicates, assesses the distribution of physico-chemical properties of the compounds and makes selections/filter based on any property-threshold, molecules name-pattern or presence/absence of a particular substructure motif. Generates fragments library.  Modifies molecules or fragments for generating, transforming and general handling of virtual screening libraries.  Distributed by BioSolveIT."
 Software ,redirection-new.php?URL=6bed02b6c840a8a326cf032fbdc51eb8d4f3a50c6ca068247950b16f02c05f9e&NAME=Corina,Corina,". Generates 3D structures for small and medium sized, drug-like molecules. Distributed by Molecular Networks."
 Software ,redirection-new.php?URL=9bae64eec4e3f76b71148f40319e8de22579aa432a3d88b8853349d79f2d5e34&NAME=MedChemStudio,MedChem Studio,". Cheminformatics platform for computational and medicinal chemists supporting lead identification and optimization, in silico ligand based design, and clustering/classifying of compound libraries. It is integrated with MedChem Designer and ADMET Predictor. Distributed by Simulation Plus, Inc."
 Software ,redirection-new.php?URL=b3947e933eac11f565e4ff7b13a9c3b26a2425ddf1a2cecfc27576569ee79303&NAME=PL-PatchSurfer2,PL-PatchSurfer2,". Virtual screening program using local surface matching between ligand and protein pocket. Zernike descriptor allows to calculate complementarity of the shape and physicochemical complementarity of both partners. Developed and provided as binary executable by Perdue University, United States."
 Software ,redirection-new.php?URL=6cfba892caa57374c5b64b1430969f1beb08a2702d8344802e22653e44e64ea1&NAME=DecoyFinder,DecoyFinder,". Graphical tool which helps finding sets of decoy molecules for a given group of active ligands. It does so by finding molecules which have a similar number of rotational bonds, hydrogen bond acceptors, hydrogen bond donors, logP value and molecular weight, but are chemically different, which is defined by a maximum Tanimoto value threshold between active ligand and decoy molecule MACCS fingerprints. Optionally, a maximum Tanimoto value threshold can be set between decoys in order to assure chemical diversity in the decoy set."
 Software ,redirection-new.php?URL=b165d49de3f778ea4753c8e2190d10dcc229fc0611af323ffb3ab8d3926d3be8&NAME=DOVIS,DOVIS,". (DOcking-based VIrtual Screening). Tool for virtual screening of chemical databases containing up to millions of small, drug-like compounds. The designed docking-based virtual screening pipeline uses the AutoDock 4.0 program as its docking engine and is integrated into an HPC environment. Its purpose is to remove many technical and administrative complexities involved in employing AutoDock for large scale virtual screening. Developed by the Biotechnology High Performance Computing Software Applications Institute."
 Software ,redirection-new.php?URL=83b11674e8c9f7150524bcf5b5c85ddb1313e36233546b54f5d31d18654dfe90&NAME=PyRX,PyRX,". Virtual Screening software for Computational Drug Discovery that can be used to screen libraries of compounds against potential drug targets. PyRx includes docking wizard with easy-to-use user interface which makes it a valuable tool for Computer-Aided Drug Design. PyRx also includes chemical spreadsheet-like functionality and visualization engine that are essential for Rational Drug Design. AutoDock 4 and AutoDock Vina are used as a docking software. Free and open source. For Windows, Linux and Mac OSX."
 Software ,redirection-new.php?URL=15894f5a9a58aec8ce84d4b257babbbf513eea73acd6cdd657653bf39be078c5&NAME=MOLA,MOLA,. Free software for Virtual Screening using AutoDock4/Vina in a computer cluster using non-dedicated multi-platform computers. MOLA is integrated on a customized Live-CD GNU/LINUX operating system and is distributed as a MOLA.iso file. Distributed by BioChemCore.
 Software ,redirection-new.php?URL=a7c6228bee193c04937fc841b161a9aff06629696d78e687951f999d708cde00&NAME=NNScore,NNScore,. Neural-Network-Based Scoring Function for the Characterization of Protein-Ligand Complexes. Reads PDBQT files as input. Developed by the University of California San Diego.
 Software ,redirection-new.php?URL=4de8ecd91c5f51897a15c95fb5745770a8e086e7e7494361f14059cfe781ce69&NAME=WinDock,WinDock,". Program for structure-based drug discovery tasks under a uniform, user friendly graphical interface for Windows-based PCs. Combines existing small molecule searchable three-dimensional (3D) libraries, homology modeling tools, and ligand-protein docking programs in a semi-automatic, interactive manner, which guides the user through the use of each integrated software component. Developed by the Howard University College of Medecine."
 Software ,redirection-new.php?URL=2ff508fd9675b04f55133d9ea6633c0a4d1e8cce09e889b5b4db75958f3b3cea&NAME=DockoMatic,DockoMatic,. GUI application that is intended to ease and automate the creation and management of AutoDock jobs for high throughput screening of ligand/receptor interactions.
 Software ,redirection-new.php?URL=d5ab8314bf977ff8f4c23fad9570cbc8b2f4f6d93ba6bce22e7ddb23cc9abe13&NAME=MolSign,MolSign,. Program for pharmacophore identification and modeling. Can be used for querying databases as a pharmacophore based search. Provided by VLife.
 Software ,redirection-new.php?URL=01795dbe8df4e07d81ee515e4fe33121069d9a24578b247554945d3455f02483&NAME=Spectrophores,Spectrophores,". Converts three-dimensional molecular property data (electrostatic potentials, molecular shape, lipophilicity, hardness and softness potentials) into one-dimensional spectra independent of the position and orientation of the molecule. It can be used to search for similar molecules and screen databases of small molecules. Open source software developed by Silicos."
 Software ,redirection-new.php?URL=b6a76ae20d9759e897e2f432121a60c346b1efeb13f2cd174f2b35a1b25ecf62&NAME=Shape-it,Shape-it,. free open source shape-based alignment tool by representing molecules as a set of atomic Gaussians. Open source software developed by Silicos.
 Software ,redirection-new.php?URL=b6a76ae20d9759e897e2f432121a60c346b1efeb13f2cd174f2b35a1b25ecf62&NAME=Align-it,Align-it,. (Formerly Pharao). Pharmacophore-based tool to align small molecules. The tool is based on the concept of modeling pharmacophoric features by Gaussian 3D volumes instead of the more common point or sphere representations. The smooth nature of these continuous functions has a beneficent effect on the optimisation problem introduced during alignment. Open source software developed by Silicos.
 Software ,redirection-new.php?URL=5d1fd04c4e7a6bd57cab640c4a65e6eb54aba9f58272e3e08fb40eb3e837654c&NAME=Open3DALIGN,Open3DALIGN,". Command-line tool aimed at unsupervised molecular alignment. Alignments are computed in an atom-based fashion (by means of a novel algorithm inspired to the LAMDA algorithm by Richmond and co-workers), in a pharmacophore-based fashion using Pharao as the alignment engine, or finally using a combination of the latter two methods. Free open source software. For Windows, Linux and Mac."
 Software ,redirection-new.php?URL=afdbf31dab89103c311735df71a9f74c21af09cd3ba38514dd116483645eba76&NAME=MolegroVirtualDocker,Molegro Virtual Docker,. The built-in Docking Template tool makes it possible to perform ligand-based screening by flexibly aligning a number of ligands (and determine a score for their similarity) and to perform hybrid docking by guiding the docking simulation by combining the template similarity score with a receptor-based docking scoring function. Distributed by Qiagen.
 Software ,redirection-new.php?URL=65d000ff69eebeb28ccfa67ab3e6da92fd821767c97dbc928100b8612b5fb8d1&NAME=GMA(GraphbasedMolecularAlignment),GMA (Graph based Molecular Alignment),. Combined 2D/3D approach for the fast superposition of flexible chemical structures. Part of the Chil
 Software ,redirection-new.php?URL=0ddc8fd66d8e210a54d062ae1398ef1bf641e1b76fa744c1fadf8d75635fe7e0&NAME=Fuzzee,Fuzzee,". Allows the identification of functionally similar molecules, based upon functional and structural groups or fragments. Part of the Chil"
 Software ,redirection-new.php?URL=0799df8d54ca09181aed99cb14e61e9807a41b3a875a5033e9d773825f2d1208&NAME=REDUCE,REDUCE,". (Formerly FILTER). Tool to filter compounds from libraries using descriptors and functional groups. Part of the Molecular FORECASTER package, from Molecular Forecaster Inc."
 Software ,redirection-new.php?URL=0799df8d54ca09181aed99cb14e61e9807a41b3a875a5033e9d773825f2d1208&NAME=SELECT,SELECT,. (Selection and  Extraction of Libraries Employing Clustering Techniques). Creates subset of libraries by diversity or similarity using clustering techniques. Part of the Molecular FORECASTER package.
 Software ,redirection-new.php?URL=891833f1ade687e6a736d44795901bd86bde313c5e9d3acc22f68242f174a321&NAME=AutoclickChem,AutoclickChem,". Computer program capable of performing click-chemistry reactions in silico. AutoClickChem can be used to produce large combinatorial libraries of compounds for use in virtual screens. As the compounds of these libraries are constructed according to the reactions of click chemistry, they can be easily synthesized for subsequent testing in biochemical assays. Exists as a web server. Distributed by the National Biomedical Computation Resource."
 Software ,redirection-new.php?URL=0799df8d54ca09181aed99cb14e61e9807a41b3a875a5033e9d773825f2d1208&NAME=REACTOR,REACTOR,". (Rapid Enumeration by Automated Combinatorial Tool and Organic Reactions). Creates library of molecules by combining fragment libraries from a defined reaction, or from a generic attachment point on the fragments. Part of the Molecular FORECASTER package."
 Software ,redirection-new.php?URL=5255cc488b7076d9b20157f5e4d874286f7231265b1259beb3f5df5ffab5e0d8&NAME=FLAP,FLAP,". (Fingerprints for Ligands and Proteins). Provides a common reference framework for comparing molecules, using GRID Molecular Interaction Fields (MIFs). The fingerprints are characterised by quadruplets of pharmacophoric features and can be used for ligand-ligand, ligand-receptor, and receptor-receptor comparison. In addition, the quadruplets can be used to align molecules, and a more detailed comparison of the GRID MIF overlap calculated. When the template is a ligand, this enables ligand-based virtual screening and alignment. When the template is a receptor site, this enables structure-based screening and pose prediction. Provided by Molecular Discovery."
 Software ,redirection-new.php?URL=4a662246287548f393e8200626093e4933621b36ba309b887ba12fd83e6e5771&NAME=GASP,GASP,. Genetic Algorithm Similarity Program. Generates pharmacophores using a genetic algorithm. Distributed by Tripos.
 Software ,redirection-new.php?URL=e57c0494cbb41a02b7e9e3d394adcbd017cffd69f3c69cc991803f6a2f471a59&NAME=Tuplets,Tuplets,. Pharmacophore-based virtual screening. Distributed by Tripos.
 Software ,redirection-new.php?URL=51efa6fbc4c384d2e165a6c742b35a2ebde982607049b74501bc6ee57de548ea&NAME=KeyRecep,KeyRecep,. Estimates the characteristics of the binding site of the target protein by superposing multiple active compounds in 3D space so that the physicochemical properties of the compounds match maximally with each other. Can be used to estimate activities and vHTS. Distributed by IMMD.
 Software ,redirection-new.php?URL=41834b2a8b7274aa4b838f9a8771d2fbbaa19be754d404930483e240036c59db&NAME=LigPrep,LigPrep,". 2D to 3D structure conversions, including tautomeric, stereochemical, and ionization variations, as well as energy minimization and flexible filters to generate ligand libraries that are optimized for further computational analyses. Distributed by Schrodinger."
 Software ,redirection-new.php?URL=98c79d18b1d334b7ca5a85648f58c028065a4f7ec18e76597cfdab0d86ce8196&NAME=Balloon,Balloon,". Free command-line program that creates 3D atomic coordinates from molecular connectivity via distance geometry and confomer ensembles using a multi-objective genetic algorithm. The input can be SMILES, SDF or MOL2 format. Output is SDF or MOL2."
 Software ,redirection-new.php?URL=41834b2a8b7274aa4b838f9a8771d2fbbaa19be754d404930483e240036c59db&NAME=Epik,Epik,. Enumerates ligand protonation states and tautomers in biological conditions. Distributed by Schrodinger.
 Software ,redirection-new.php?URL=51efa6fbc4c384d2e165a6c742b35a2ebde982607049b74501bc6ee57de548ea&NAME=Bluto,Bluto,". Performs energy minimization and energy analysis of protein or protein-ligand complexes by using force field, for structural optimization of docking models of multiple ligands onto a protein. Provides tabular reports of the energy analysis such as the interaction energy. Suitable for vHTS.  Distributed by IMMD."
 Software ,redirection-new.php?URL=116bc0f1e775966bcbd9002c8b45399d6eff28f6537656a92e16000460913a98&NAME=VSDMIP,VSDMIP,. Virtual Screening Data Management on an Integrated Platform. Comes with a PyMOL graphical user interface. Developed by the Centro de Biología Molecular Severo Ochoa.
 Web services ,redirection-new.php?URL=eafc2401736e6fab121934435cd50432be1c6840d525efc336e3125639df092e&NAME=SwissSimilarity,SwissSimilarity,". Web tool for rapid ligand-based virtual screening of small to unprecedented ultralarge libraries of small molecules. Screenable compounds include drugs, bioactive and commercial molecules, as well as 205 million of virtual compounds readily synthesizable from commercially available synthetic reagents. Predictions can be carried out on-the-fly using six different screening approaches, including 2D molecular fingerprints as well as superpositional and fast nonsuperpositional 3D similarity methodologies. SwissSimilarity is part of a large initiative of the SIB Swiss Institute of Bioinformatics to provide online tools for computer-aided drug design, such as SwissDock, SwissBioisostere or SwissTargetPrediction with which it can interoperate, and is linked to other well-established online tools and databases. User interface and backend have been designed for simplicity and ease of use, to provide proficient virtual screening capabilities to specialists and nonexperts in the field. The SwissSimilarity website, developed by the Molecular Modeling Group of SIB Swiss Institute of Bioinformatics, is accessible free of charge or login."
 Web services ,redirection-new.php?URL=a39ed74107991b8be9f1e1199a122ca653d6a74a324a8ad8b119f26ea8f21019&NAME=Blaster,Blaster,". Public access service for structure-based ligand discovery. Uses DOCK as the docking program and various ZINC Database subsets as the database.Provided by the Shoichet Laboratory in the Department of Pharmaceutical Chemistry at the University of California, San Francisco (UCSF)."
 Web services ,redirection-new.php?URL=7aad3a0f1822a87c78b0bc8387e9e02bff7e844a92cff6781b6e15a5fcecb948&NAME=AnchorQuery,AnchorQuery,. Specialized pharmacophore search for targeting protein-protein interactions. Interactively search more than 20 million readily synthesizable compounds all of which contain an analog of a specific amino acid. Provided by the University of Pittsburgh.
 Web services ,redirection-new.php?URL=80631ec7597d07e31076daa7723eabe03cb2e4b3bdf62d9bd566c08d1d6945a4&NAME=istar,istar,. Free web platform for large-scale protein-ligand docking based on the idock software. The web site can be downloaded and installed independently from GitHub. Developed by the Chinese university of Hong Kong.
 Web services ,redirection-new.php?URL=dbab4041b59976f48fe3c0a8fe83c02d4eab536c3bcc7d69cb210fe840ff26b1&NAME=istar,istar,. Free web platform for large-scale protein-ligand docking based on the idock software. This link corresponds to the web site code that can be installed independently. Developed by the Chinese university of Hong Kong.
 Web services ,redirection-new.php?URL=ffaede248b3af86d4e84f957857b7898c5809fb4eb78c14264256ff597ab2958&NAME=GFscore,GFscore,". GFscore is a ranked-based consensus scoring function based on the five scoring functions : FlexX Score, G_Score, D_Score, ChemScore, and PMF Score available in TRIPOS Cscore module.  The aim is to eliminate as many molecules as possible from proprietary in house database after a Virtual Library Screening (VLS) using TRIPOS FlexX for docking and the TRIPOS Cscore module for scoring. Developped and maintained by the Institute for Structural Biology and Microbiology, Marseille, France."
 Web services ,redirection-new.php?URL=9ae9e441b2547645ffb23b6fd8ec9b20b8c8876d007d4b2cba8ad5914001df43&NAME=AggregatorAdvisor,Aggregator Advisor,". Free web service to suggest molecules that aggregate or may aggregate under biochemical assay conditions. The approach is based on the chemical similarity to known aggregators, and physical properties. Provided by the Shoichet Laboratory in the Department of Pharmaceutical Chemistry at the University of California, San Francisco (UCSF)."
 Web services ,redirection-new.php?URL=24edf56cd30a8c13561f21885365343106a9203508c7e2ff1a18ca234ac142d2&NAME=e-LEA3D,e-LEA3D,. Searches the FDA approved drugs either by keyword or by substructure. Also builds combinatorial library of molecules.
 Web services ,redirection-new.php?URL=40c26e3d840a6ea93043d24ee8079d66bfe01b8e44163114ebc702b3f0df318d&NAME=Combinatoriallibrarydesign,Combinatorial library design,. Web server providing a click chemistry engine to connect one or more reactants on a central core (scaffold).
 Web services ,redirection-new.php?URL=501d24f46aecbe3922d99c3b0d6076f2ebc049a89bd8235263b699b9f85c0073&NAME=eDesign,eDesign,". Web server providing a de novo drug design engine to create new molecules either from scratch (lead-hopping) or based on a user-defined scaffold on which R-groups have to be optimized. Alternatively, the same tool can be used to screen a library of molecules. The sructure-based function is based on the program PLANTS. Maintained by the Institut de Pharmacologie Moléculaire et Cellulaire, France."
 Web services ,redirection-new.php?URL=ffaede248b3af86d4e84f957857b7898c5809fb4eb78c14264256ff597ab2958&NAME=GFscore,GFscore,. Web server to discriminate true negatives from false negatives in a dataset of diverse chemical compounds using a consensus scoring in a Non-Linear Neural Network manner. The global scoring function is a combination of the five scoring functions found in the Cscore package from Tripos Inc.
 Web services ,redirection-new.php?URL=5a059975d19579e8071ca4cf0db01b94013fd4839a5b9ba7e87bbcef22bf0c99&NAME=ZincPharmer,ZincPharmer,. Free online interactive pharmacophore search software for screening the ZINC database.  ZINCPharmer can import LigandScout and MOE pharmacophore definitions as well as perform structure-based pharmacophore elucidation.
 Web services ,redirection-new.php?URL=bc3235f30345d9032852d1397901220485e5e990459617f362791f7b42a78fb8&NAME=PUMA,PUMA,". Free web services that help at visulizing chemical space by computing molecular properties of pharmaceutical relevance, such as Murcko scaffolds, and performing diversity analysis. Developed and provided by the Department of Pharmacy of Universidad Nacional Autónoma de Mexico, Mexico."
 Web services ,redirection-new.php?URL=cc82c2d8a14ae49b6da04a82d046024daf9ad1ade020b432a875f8f223b6f9fc&NAME=SimDOCK,SimDOCK,. Allows rapid selection of ligands fitting the active site of the submitted protein by superposition of its three-dimensional structure with those of known complexes of protein/ligands of the family.
 Web services ,redirection-new.php?URL=527b7e77755e4e76311e9c648ef7dd0fc0a1bfa40c80594b8fc1af0f5d035dc5&NAME=pep:MMs:MIMIC,pep:MMs:MIMIC,". Web-oriented tool that, given a peptide three-dimensional structure, is able to automate a multiconformers three-dimensional similarity search among 17 million of conformers calculated from 3.9 million of commercially available chemicals collected in the MMsINC database."
 Web services ,redirection-new.php?URL=96644ab07ba9a1160f731f831d8478f62917925b2411e773a17274193fccf557&NAME=wwLig-CSRre,wwLig-CSRre,. Online Tool to enrich a bank a small compound with compounds similar to a query.
 Web services ,redirection-new.php?URL=a1cb4d571f7806969f842f432dc86e4f98dbabe68804ef8a4c4ba2fcf350c32d&NAME=AURAmol,AURAmol,. Web service taking a candidate 2D or 3D molecular shape and use it to search for similarly shaped molecules in large databases. Provided by the University of York.
 Web services ,redirection-new.php?URL=6602aa1a94d7e1cc68cc054287fd80ff9fc5ed534339a9317549c7ce214ea1eb&NAME=SiMMap,SiMMap,". Web server statistically deriving site-moiety map with several anchors, based on the target structure and several docked compounds. Each anchor includes three elements: a binding pocket with conserved interacting residues, the moiety composition of query compounds and pocket-moiety interaction type (electrostatic, hydrogen bonding or van der Waals). Compound highly agreeing with anchors of site-moiety map are expected to activate or inhibit the target protein."
 Web services ,redirection-new.php?URL=0dab27be34ceb06fb3b92bb28b8fb6e5d8d65a216e892dae70647b3b894ec622&NAME=ShaEP,ShaEP,". Free program to superimpose two rigid 3D molecular structure models, based on shape and electrostatic potentials, and computes a similarity index for the overlay. It can be used for the virtual screening of libraries of chemical structures against a known active molecule, or as a preparative step for 3D QSAR methods."
 Web services ,redirection-new.php?URL=7424bff74bab05a239271be74fea3cae49914c50f4a77a6fb3354e434f25dda3&NAME=AutoclickChem,AutoclickChem,". Web server to perform click-chemistry reactions in silico. AutoClickChem can be used to produce large combinatorial libraries of compounds for use in virtual screens. As the compounds of these libraries are constructed according to the reactions of click chemistry, they can be easily synthesized for subsequent testing in biochemical assays. Exists as a stand alone program. Maintained by the National Biomedical Computation Resource."
