Group,URL,Description,Info
 Software ,redirection-new.php?URL=474375cf21e67c852237dad358d7a442c270c912a6dbff690659793514fa0356&NAME=LAMMPS,LAMMPS,". Program for molecular dynamics. LAMMPS has potentials for soft materials (biomolecules, polymers), solid-state materials (metals, semiconductors) and coarse-grained or mesoscopic systems."
 Software ,redirection-new.php?URL=2f7a4bf9081e7572c14a6fe196a57d61e326f0303fc9422a9534abbcee21eb43&NAME=MOLARIS-XG,MOLARIS-XG,". MOLARIS-XG incorporates the methodologies of the former packages ENZYMIX and POLARIS. ENZYMIX is a macromolecular simulation program designed to study the functions of proteins ranging from ligand binding to free energy profiles of enzymatic reactions using the Empirical Valence Bond (EVB) approach and the Free Energy Perturbation (FEP) method. POLARIS is a fast converging computational software based on the Protein Dipoles-Langevin Dipoles (PDLD) approach, it is used for the calculation of free energies and electrostactic properties of molecules and macromolecules in solution through the evaluation of the permanent dipoles, induce dipoles, charges, dispersion contributions and hydrophobicity. Provided by the Warshel's group at the university of Southern California."
 Software ,redirection-new.php?URL=f0cbd442089232fe0bcce627970230386dfd94c323614b13977175634b4dd4be&NAME=OPENMD,OPENMD,". Open source molecular dynamics to simulate liquids, proteins, nanoparticles,  interfaces, and other complex systems using atom types with orientational  degrees of freedom (e.g. sticky atoms, point dipoles, and coarse-grained assemblies)."
 Software ,redirection-new.php?URL=f39d1098ba88625b98f8647808158cd5e3c263005f43ee87b9e9afb43fb930b4&NAME=ORAC,ORAC,". Free open source program for Moleuclar Dynamics simulations. Maintained by the Florence university, Italy."
 Software ,redirection-new.php?URL=99ba3dcdd54279983d23ed95666fadcf250e637ce16be7c7bdd1146d49a677af&NAME=AMMPVE,AMMP VE,". (Another Molecular Mechanics Program). Full-featured molecular mechanics, dynamics and modelling program that can manipulate both small molecules and macromolecules including proteins, nucleic acids and other polymers. Uses the VEGA ZZ interface. For MS Windows and Linux. Provided by the Drug Design Laboratory of the University of Milano."
 Software ,redirection-new.php?URL=3a39c0217a7bf16dda49a6721c6f9c4aa2eb6421c3adacdafba2202261d878bf&NAME=ACEMD(Acceleratingbio-molecularsimulations),ACEMD (Accelerating bio-molecular simulations),. Production bio-molecular dynamics (MD) software running on graphics processing units (GPUs) on NVIDIA graphics cards. ACEMD reads CHARMM/NAMD and AMBER input files. Distributed by Acellera. Free for 1 year for academic.
 Software ,redirection-new.php?URL=a582f71b375235131fe0f7921c43a8593fb32ed9672689cacae106163fbcf232&NAME=CNS(Crystallography&NMRSystem),CNS (Crystallography & NMR System),. Provides a flexible multi-level hierachical approach for the most commonly used algorithms in macromolecular structure determination.
 Software ,redirection-new.php?URL=648150a64255d8ea621b70ffc76e4901ebf569663c54bb2c13d0d7c801f896d3&NAME=Adunmolecularsimulation,Adun molecular simulation,". Free biomolecular simulator developed at the Computational Biophysics and Biochemistry Laboratory, a part of the Research Unit on Biomedical Informatics of the UPF. It is distributed under the GNU General Public License."
 Software ,redirection-new.php?URL=2f475beca9727124e1f32a6f964f0ec83ec15e093b73038c5d894e0ec07ebed3&NAME=Tinker,Tinker,". Free, complete and general package for molecular mechanics and dynamics, with some special features for biopolymers."
 Software ,redirection-new.php?URL=370d8e865ebaeefb050a184a49c5bb0286db21aea70a2dc278c3e65e40a09d83&NAME=ForceFieldExplorer,Force Field Explorer,. Graphical user interface to the TINKER suite of molecular modeling tools.
 Software ,redirection-new.php?URL=0b47983c275db73ece9162a1226038e0ccea86545da91b2e57e8bcaa28dff043&NAME=CHARMm,CHARMm,. Commercial version of CHARMM with multiple graphical front ends.
 Software ,redirection-new.php?URL=41834b2a8b7274aa4b838f9a8771d2fbbaa19be754d404930483e240036c59db&NAME=MacroModel,MacroModel,. Commercial program for molecular modeling. Distributed by Schrodinger.
 Software ,redirection-new.php?URL=2e7396f0a7173c244bb0d3e89ae72dd1ad89aab05956dc3efbbf891f4140e1b7&NAME=MOIL,MOIL,". Public Domain Molecular Modeling Software, including energy calculations, energy minimization, molecular dynamics. Comes with a visualization program (zmoil) for graphic display of individual structures, dynamics, reaction paths and overlay of multiple structures, read PDB CRD DCD and (MOIL specific) PTH formatted files. For Windows, Mac and Linux."
 Software ,redirection-new.php?URL=86fb431150754d4a1e65375a23f47f11494f6c6865c68d053dd5a61337f7435a&NAME=APBS,APBS,. Adaptive Poisson-Boltzmann Solver (APBS) is a software for evaluating the electrostatic properties of nanoscale biomolecular systems.
 Software ,redirection-new.php?URL=8e42ee58ffb6227aac1e6278d138b21f4144c680a021a36b84461ed2beb368f9&NAME=iAPBS,iAPBS,". C/C++/Fortran interface to APBS. This interface enables access to most of APBS capability from within any C/C++ or Fortran code. In addition to the reference implementation, iAPBS/CHARMM, iAPBS/NAMD and iAPBS/Amber modules are also available. These modules extend CHARMM, NAMD and Amber functionality with APBS routines for electrostatic calculations. Provided by the McCammon Group, UCSD."
 Software ,redirection-new.php?URL=2f7a4bf9081e7572c14a6fe196a57d61e326f0303fc9422a9534abbcee21eb43&NAME=Chemsol,Chemsol,. Program to calculate solvation energies by using Langevin Dipoles (LD) model of the solvent and ab initio calculations. Also exists as a web service. Provided by the Warshel's group at the university of Southern California.
 Software ,redirection-new.php?URL=8253427b6e5c8569bdde0f6c8ad1dd79b7beb7390902b0c7b3dcb3584159d76c&NAME=BiKi,BiKi,". The BiKi Life Sciences suite involves several tools (e.g. accelerated binding/unbinding methods) for performing and analyzing MD specifically dedicated to medicinal chemists with the aim of simplifying drug discovery. Provided by BiKi Technologies, Italy."
 Software ,redirection-new.php?URL=59f9053e14a0d0e4850f2db4ae1047a85bb23eb62367f21a4fceb0752b1a1f88&NAME=Abalone,Abalone,". General purpose molecular modeling program focused on molecular dynamics of biopolymers and molecular graphics. In addition, it can interact with external quantum chemical programs (NWChem, CP2K and PC GAMESS/Firefly. Provided by Agile Molecule."
 Software ,redirection-new.php?URL=3d540ec80aa02dc37c092a90bdc5369bc04f5a5cc1fe0be6dc2cf70050b9a096&NAME=Ascalaph,Ascalaph,". General purpose molecular modeling suite that performs quantum mechanics calculations for initial molecular model development, molecular mechanics and dynamics simulations in the gas or in condensed phase. It can interact with external molecular modeling packages (MDynaMix, NWChem, CP2K and PC GAMESS/Firefly). Provided by Agile Molecule."
 Software ,redirection-new.php?URL=fe6a5400bbce2d5b9a3e8aa08571b82de517686649ad784c9509bbd63b26630e&NAME=HyperChem,HyperChem,". Provides computational methods including molecular mechanics, molecular dynamics, and semi-empirical and ab-initio molecular orbital methods, as well as density functional theory."
 Software ,redirection-new.php?URL=85966334e1d46f3999ca8142bc6d2e7f800007a2b73e96b8960fd7b223207b7a&NAME=iHyperChem,iHyperChem,". Limited version of Professional HyperChem. This Level 1 version of iHyperChem allows creating and manipulating molecular systems and explore their structure. It also allows WiFi access to any Professional HyperChem server so that molecules, computations, and results can be transferred between the mobile client (iPhone or iPad) and the server. Provided by HyperChem."
 Software ,redirection-new.php?URL=85966334e1d46f3999ca8142bc6d2e7f800007a2b73e96b8960fd7b223207b7a&NAME=iHyperChemFreeVersion,iHyperChem Free Version,. Free Version of iHyperChem for iPad. Provided by HyperChem.
 Software ,redirection-new.php?URL=42975310158fe121d45b47a1a6ae0a63a5b1f304db5d91f61e7cdb9b6e1a24ad&NAME=Spartan,Spartan,". Provides computational methods including molecular mechanics, quantum mechanics, properties calculations (LogP, ovality, etc...), quantification of structural alignment using structure, chemical funtion descriptors or pharmacophore model, etc... Developed by Wavefunction, Inc."
 Software ,redirection-new.php?URL=ddde358e9a97c89177e6fd945af3dca4930f79329d4ad8e4ae1d06981abdb42e&NAME=iSpartan,iSpartan,". iSpartan is a versatile app for molecular modeling on the iPad, iPhone, and iPod Touch. Molecules are created by two-dimensional sketching and converted into a three-dimensional structure. Low-energy conformations can then be calculated and their geometries be queried. A database of 5,000 molecules (a subset of the Spartan Spectra and Properties Database, SSPD) can furthermore be accessed to obtain NMR and IR spectra, molecular orbitals, electrostatic potential maps, and other atomic and molecular properties. The database can be searched for substructures. Developed by Wavefunction, Inc."
 Software ,redirection-new.php?URL=e680034eb4c6957b65adf0eb90957132a146aa7fc3710dfe05605b65999e4f4d&NAME=SCIGRESS,SCIGRESS,". Desktop/server molecular modeling software suite that can apply a wide range of computational models to all types of molecular systems, from small organic molecules, to whole proteins, including linear scaling semiempirical quantum methods for protein optimization and ligand docking. Developed and distributed by Fujitsu, Ltd."
 Software ,redirection-new.php?URL=35f649641f5794c784f6b646c65e0dffdeaa56ec2fc257ff729bdfe158f3ab67&NAME=TopoTools,TopoTools,". TopoTools is a VMD plugin for manipulating topology information. It is meant to be a complementary tool to psfgen, which is very much optimized for building topologies for biomolecules. It makes access to the topology related data stored in VMD easily. It also has a number of high-level tools that allow reading and writing of topology file formats that cannot be parsed by the molfile plugins, parsing of parameter and residue database files for generation of complete input files for MD codes like LAMMPS and HOOMD-blue, and replicating or combining multiple systems. Developed by the Temple University, Philadelphia, USA."
 Software ,redirection-new.php?URL=b9563f7d78aba1b6ada84e7d8a57289e41b85310233179d1a0ac1c6dfe3981f0&NAME=YASARADynamics,YASARA Dynamics,". Adds support for molecular simulations to YASARA View/Model, Using the NOVA, YAMBER or AMBER force fields like AMBER. Provided by YASARA."
 Software ,redirection-new.php?URL=6122e211ffe52a8a4ec085fc13359f2066f38e04d3172ce239f734521346bfff&NAME=Buildmodel,Build model,". Tool for creating protein models and their preparation for docking. Refine raw protein structure, add missing sidechains, assign protonation states of side chains at given pH, add missing hydrogen atoms, reconstruct crystallographically-related protein subunits and extract a reference ligand from the structure. Distributed by Moltech. For Windows and linux."
 Software ,redirection-new.php?URL=51efa6fbc4c384d2e165a6c742b35a2ebde982607049b74501bc6ee57de548ea&NAME=Pdbfil,Pdbfil,". Automatically processes the protein coordinate data obtained from PDB for molecular calculations. Adds missing atoms, deletes unnecessary hetero-residues and water molecules, adds and optimizes hydrogen atoms. Atomic attributions like atomic charge or molecular force-field type are also automatically. Distributed by IMMD."
 Software ,redirection-new.php?URL=41834b2a8b7274aa4b838f9a8771d2fbbaa19be754d404930483e240036c59db&NAME=ProteinPreparationWizard,Protein Preparation Wizard,". Tool for correcting common structural problems and creating reliable, all-atom protein models. Distributed by Schrodinger."
 Software ,redirection-new.php?URL=61423f4e03a7f6cd44546341c19ecfe381ee56a3864cdd0b920b2fb6fe8b3ef2&NAME=BALL,BALL,". Biochemical Algorithms Library. Application framework in C++ designed for rapid software prototyping in the field of Computational Molecular Biology and Molecular Modeling. It provides an extensive set of data structures as well as classes for Molecular Mechanics, advanced solvation methods, comparison and analysis of protein structures, file import/export, and visualization. Free and opensource."
 Software ,redirection-new.php?URL=334730634d30d086cb6679e3b74d0c3a89e24207ef1f504cf055ee4e2114ec49&NAME=pDynamo,pDynamo,". pDynamo is an open source program library that has been designed for the simulation of molecular systems using quantum chemical (QC), molecular mechanical (MM) and hybrid QC/MM potential energy functions. Developed by the Institut de Biologie Structurale, Grenoble, France."
 Software ,redirection-new.php?URL=334730634d30d086cb6679e3b74d0c3a89e24207ef1f504cf055ee4e2114ec49&NAME=Pcetk,Pcetk,". Pcetk (a pDynamo-based continuum electrostatic toolkit) is a Python module extending the pDynamo library with a Poisson-Boltzmann continuum electrostatic model that allows for protonation state calculations in proteins. The module links pDynamo to the external solver of the Poisson-Boltzmann equation, extended-MEAD, which is used for the calculation of electrostatic energy terms. The calculation of protonation states and titration curves is done by using the module's own analytic or Monte Carlo routines or through an interface to the external sampling program, GMCT. Developed by the Institut de Biologie Structurale, Grenoble, France."
 Software ,redirection-new.php?URL=70df0071e4a56b00fe779e5cca28fe7b61000736a8a48900bed703771e65f190&NAME=MMTSB,MMTSB,". Multiscale Modeling Tools for Structural Biology. Provides a collection of perl scripts for Structure preparation, Structure analysis, All-Atom Modeling, SICHO Lattice Modeling, Replica Exchange Sampling, Ensemble Computing and Structure Prediction."
 Software ,redirection-new.php?URL=e8b322f61d99926b3264e2e57f6b39dc1d8cd0ddac661144632c3fef00cdef8e&NAME=Computer-AidedDrug-DesignPlatformusingPyMOL,Computer-Aided Drug-Design Platform using PyMOL,". PyMOL plugins providing a graphical user interface incorporating individual academic packages designed for protein preparation (AMBER package and Reduce), molecular mechanics applications (AMBER package), and docking and scoring (AutoDock Vina and SLIDE)."
 Software ,redirection-new.php?URL=89c1068ef298d23eb4b81064648974c94cb74943b99f37f32f018909824cc3a4&NAME=pymacs,pymacs,". Python module for dealing with structure files and trajectory data from the GROMACS molecular dynamics package. It has interfaces to some gromacs functions and uses gromacs routines for command line parsing, reading and writing of structure files (pdb,gro,...) and for reading trajectory data (only xtc at the moment)."
 Software ,redirection-new.php?URL=9de8ed6329377c8bcb8d168962fa7c7afec208390a75137254083e949ea360e8&NAME=PyRosetta,PyRosetta,. Interactive Python-based interface to the Rosetta molecular modeling suite. It enables users to design their own custom molecular modeling algorithms using Rosetta sampling methods and energy functions.
 Web Services ,redirection-new.php?URL=8cf62666d6e45aa2156c376846ef417b0f786d10f77064f78ab6eeb25d3a9e6a&NAME=SwissParam,SwissParam,". Provides topology and parameters for small organic molecules compatible with the CHARMM all atoms force field, for use with CHARMM and GROMACS."
 Web Services ,redirection-new.php?URL=6fc55279c3c9e4d4001fe270df0e6fdfd359684d6b7b4519dd1524990f0d3022&NAME=CHARMM-GUI,CHARMM-GUI,". Provides (optimal, reasonable) CHARMM input files in a GUI fashion so that people can run the input on their machine, Helps people read and modify the input with their purposes, and provides also educational materials such as MM/MD lectures, as well as molecular animations. Provided by the University of Kansas."
 Web Services ,redirection-new.php?URL=875fbfe3e1dffa4f0e84b7c0461a1dadc9272992a9e1b281e0b1a7ce53b57c68&NAME=CHARMMing.org,CHARMMing.org,". CHARMMing contains an integrated set of tools for uploading structures, performing simulations, and viewing the results."
 Web Services ,redirection-new.php?URL=f1cdcacbc77397745df52bac1b9070921a57e0956cbed0bafaa013aa80e5c441&NAME=LigParGen,LigParGen,". Web-based service that provides OPLS-AA force field parameters for organic molecules or ligands. Beside PGR files, other ouput format includes parameters and topologies to be used with CHARMM, Gromacs, LAMMPS, CNS/X-PLOR, Q, DESMOND, BOSS, OpenMM and MCPRO. Molecules can be input in SMILES, MOL or PDB format with a maximum of 200 atoms. Provided also as a standalone program by the Department of Chemistry, University of Yale, United-States."
 Web Services ,redirection-new.php?URL=bc53db8b55eb300ee797d4764728d528c1ab5f006e1bcdcfcd54516539c54895&NAME=LipidBuilder,LipidBuilder,". A web-server based on a VMD plug-in and CHARMM force field to create, store and share lipid libraries. LipidBuilder automatically generates the topology and template of a given lipid. The lipid topology is created by combining the selected head group, extracted from a built-in library of structures and the provided hydrocarbon chains. Four different classes of hydrocarbons have been parametrized in the CHARMM force field: saturated, unsaturated, branched and cyclopropane. Developed by the EPFL, Lausanne, Switzerland."
 Web Services ,redirection-new.php?URL=087cf2460878847f489ed6d5e4ba5066fcc7fc9b43655a6dbfee3e9058c72d6c&NAME=ParamChem,ParamChem,". Provides topology and parameters for small organic molecules from CGenFF, for use with CHARMM and GROMACS. Provided by the University of Kentucky."
 Web Services ,redirection-new.php?URL=29b3bb94e39aba87882de3dd8ac52a76318cd4fb8ef57ce5076b94c5c5151458&NAME=PrimaDORAC,PrimaDORAC,". A free Web Interface for the Assignment of partial charges, chemical topology, and bonded parameters in small molecules to be used in molecular mechanics or molecular dynamics calculations. Provided by the University of Florence, Italy."
 Web Services ,redirection-new.php?URL=b780b0f5131a9c21280db737d2b5f4b157f7bb4ab8f1d638784e71a88e13b67b&NAME=MATCHserver,MATCH server,". The MATCH web server allows one to submit a molecule to generate both the topology and parameter file for a given small molecule. Molecule file formats: pdb, sdf, mol, mol2 are all accepted. Provided by the Brooks laboratory, University of Michigan."
 Web Services ,redirection-new.php?URL=ec66972bb61d1d3da3266cc925fb2a0af239159ffd9e701bfa48790f088e95fe&NAME=ProteinPrepare,ProteinPrepare,". a web application designed to interactively support the preparation of protein structures. Users can upload a PDB file, choose the solvent pH value, and inspect the resulting protonated residues and hydrogen-bonding network within a 3D web interface. Provided by Acellera, Ltd."
 Web Services ,redirection-new.php?URL=0d235f1c90ee3a1f6d6a59ceba9b316b899dd7e03896cf2e68cf79e516712f87&NAME=MemBuilder,MemBuilder,. Prepares the initial configuration of a membrane model composed of different phospholipid molecules. This server is also dedicated to determine the lipid composition of each monolayer to support the asymmetry of the membrane bilayer. Provided by the Tarbiat Modares University.
 Web Services ,redirection-new.php?URL=9bed2d21dd29f13d060cb5537db4f9ab8fb2771fd872393f058a21e7293c2e04&NAME=CABS-flex,CABS-flex,". Server for fast simulation of protein structure fluctuations. CABS-flex is a procedure for the simulation of structure flexibility of folded globular proteins. Using an input protein structure the CABS-flex outputs a set of protein models (reflecting the flexibility of the input structure, in all-atom PDB format) ready to use in structure-based studies of protein functions and interactions. Developed by the university of Warsaw."
 Web Services ,redirection-new.php?URL=1eadeda8f5b7ee19d54693539fc755bcd00097dd489767b122fc442af107df1f&NAME=DundeePRODRG2Server,Dundee PRODRG2 Server,". Converts coordinates for small molecules in PDB format to the following topology formats: GROMOS, GROMACS, WHAT IF, REFMAC5, CNS, O, SHELX, HEX and MOL2."
 Web Services ,redirection-new.php?URL=93f9e420e301d644968a75da0ae7027eebaf4cf0f2900153b5d8cd0e42b8afa2&NAME=PDB2PQRServer,PDB2PQR Server,. Web server to convert PDB files into PQR files and perform an APBS calculation. Protein pKa are calculated using PROPKA.
 Web Services ,redirection-new.php?URL=d9ed64c53c4e40b0b3f34fc4ba53fe82d8b9ee5f5f0cc9fe4a85520c8d4630d5&NAME=PROPKA,PROPKA,. Web server to calculate pKa of protein titratable functions.
 Web Services ,redirection-new.php?URL=25bb18f70516e3ae00ad03e94d4aaec32f0e52ceb6b05cf44fe9792190b4057b&NAME=PropKa,PropKa,. Web server to calculate pKa of protein titratable functions using PROPKA. Provided by the Drug Design Laboratory of the University of Milano.
 Web Services ,redirection-new.php?URL=42ad4e458dfc9569d72777d1d043d9dc96d1bbec3005eb4c09b521f12fb900ca&NAME=H++,H++,. Web server to compute pK values of ionizable groups in macromolecules and adds missing hydrogen atoms according to the specified pH of the environment.
 Web Services ,redirection-new.php?URL=d2b90f89235cd210579012a8e8f325c58609b362de36599f5d7e85bba70b9b6f&NAME=PDB_Hydro,PDB_Hydro,". Provides tools for mutating (change side-chains of a PDB file automatically, repair missing side-chains in a PDB file, construct polar hydrogen atoms and assig partial charges for electrostatic calculations) and solvating PDB files."
 Web Services ,redirection-new.php?URL=cc31d26ecace74f44346ccde9513346408975f4f15b28879ad8c81b955bf135b&NAME=POLYVIEW-MM,POLYVIEW-MM,". Web-based platform for animation and analysis of molecular simulations. Enables animation of trajectories generated by molecular dynamics and related simulation techniques, as well as visualization of alternative conformers, e.g. obtained as a result of protein structure prediction methods or small molecule docking."
 Web Services ,redirection-new.php?URL=a7e7a345a3c656cec32e4fac1cac8d8598cf9e2d4c1422740e87e63f0e21a090&NAME=CLICK,CLICK,". Web server for superimposing the 3D structures of any pair of biomolecules (proteins, DNA, RNA, etc.). The server makes use of the Cartesian coordinates of the molecules with the option of using other structural features such as secondary structure, solvent accessible surface area and residue depth to guide the alignment. Help establishing protein relationships by detecting similarities in structural subdomains, domains and topological variants or to recognize conformational changes that may have occurred in structural domains or subdomains in one structure with respect to the other."
 Web Services ,redirection-new.php?URL=84c4ecd42e56fd9dec8019ac16df51e028e43d21b3a05a480caa95f9d7583331&NAME=SLITHER,SLITHER,. Web server for generating contiguous conformations of substrate molecules entering into deep active sites of proteins or migrating across membrane transporters. Predicts whether a substrate molecule can crawl through an inner channel or a half-channel of proteins across surmountable energy barriers.
 Web Services ,redirection-new.php?URL=7f09a25c1fac94eb0690b931fc5d2d7d6b3a1195278ae77ac142271c1890a841&NAME=AlloDeco,AlloDeco,". Server that implements a novel model for allostery. It computes the thermodynamic coupling between functional sites in proteins and then determines the contribution of specific interactions to that coupling. First, a 3-dimensional protein structure (PDB file) is transformed into a Gaussian Network Model. The coupled motions of two sites are then decomposed using Canonical Correlation Analysis. Finally, the statistical mechanics-based thermodynamic coupling function formalism is applied to identify interactions that mediate the thermodynamic coupling between the canonical pairs of motions. Developed at Weill Cornell Medical College, New York, United States."
 Web Services ,redirection-new.php?URL=e9eb3bcef8295b73a21f5a552f029f6e9a288945d5487afe24db8838c42424fa&NAME=R.E.D.Server,R.E.D. Server,". Web service designed to automatically derive RESP and ESP charges, and to build force field libraries for new molecules/molecular fragments."
 Web Services ,redirection-new.php?URL=5a7ba168111b73eb173a0600616991a573773c76b33a2d4c02ab53f1e04781b1&NAME=Chemsolwebservice,Chemsol web service,". Web service for the calculations of solvation free energies using the Langevin Dipoles (LD) solvation model, in which the solvent is approximated by polarizable dipoles fixed on a cubic grid.Also exists as a standalone program. Provided by the Warshel's group at the university of Southern California."
 Web Services ,redirection-new.php?URL=4f071ea8da74fc96e4ab05d8b312425d52805cbb6f7d8f5b71fcb3bd1793a08f&NAME=MovieMaker,MovieMaker,". Web server that allows short (~10 sec), downloadable movies to be generated of protein dynamics. It accepts PDB files or PDB accession numbers as input and automatically outputs colorful animations covering a wide range of protein motions and other dynamic processes (simple rotation, morphing between two end conformers, short-scale, picosecond vibrations,  ligand docking, protein oligomerization, mid-scale nanosecond (ensemble) motions and protein folding/unfolding). Note: MovieMaker is not a molecular dynamics server and does not perform MD calculations. Provided by the University of Alberta, Canada."
 Web Services ,redirection-new.php?URL=6d06e1c9f39a88b3ddff8ba21fa20af3e55872490805961c275f5d55c49a2527&NAME=Superpose,Superpose,". Protein superposition server, using a modified quaternion approach. From a superposition of two or more structures, it generates sequence alignments, structure alignments, PDB coordinates, RMSD statistics, Difference Distance Plots, and interactive images of the superimposed structures. Provided by the University of Alberta, Canada."
 Web Services ,redirection-new.php?URL=336134ad11420b2d79c623a33febc6b67fa4a7564cd5ec4e98b2718c10e376ee&NAME=ArbAlign,ArbAlign,". Web implmentation of the Kuhn-Munkres algorithm to optimally align two arbitrarily ordered isomers. Code and web interface provided by the Bucknell University, Lewisburg, USA."
