Group,URL,Description,Info
 Databases ,redirection-new.php?URL=61f73b2c6a755c42a175d04919d339a34907243baf96bcd28347e409272ea639&NAME=CASTp,CASTp,". Computed Atlas of Surface Topography of proteins. Provides identification and measurements of surface accessible pockets as well as interior inaccessible cavities, for proteins and other molecules. castP server uses the weighted Delaunay triangulation and the alpha complex for shape measurements."
 Databases ,redirection-new.php?URL=b6b21d67cfb074b28db24a9cc99bed64cf6d9c0315f4342017b53c796e547800&NAME=Pocketome,Pocketome,. Encyclopedia of conformational ensembles of all druggable binding sites that can be identified experimentally from co-crystal structures in the Protein Data Bank.
 Databases ,redirection-new.php?URL=ad97072c32335fb7916147806f323d94788aae205d7b3e6dda3f1903235e8cca&NAME=PDBemotifsandSites,PDBe motifs and Sites,. Can be used to examine the characteristics of the binding sites of single proteins or classes of proteins such as Kinases and the conserved structural features of their immediate environments either within the same specie or across different species.
 Databases ,redirection-new.php?URL=6a6b5bcd284bb1199880fd71114658b76e3e19532871b345955c4e8050f25aa5&NAME=LigASite,LigASite,. Dataset of biologically relevant binding sites in protein structures. It consists of proteins with one unbound structure and at least one structure of the protein-ligand complex. Both a redundant and a non-redundant (sequence identity lower than 25%) version is available.
 Databases ,redirection-new.php?URL=c41a62e9fcff11ad2c26a780d881ad28c8e584f9dbfaed32fedc14e92312c554&NAME=PROteinSURFaceExploreR,PROtein SURFace ExploreR,". Contains information about structural similarities with respect to the query surfaces. A pocket search algorithm detected 48,347 potential ligand binding sites from the 9,708 non-redundant protein entries in the PDB database. All-against-all structural comparison was performed for the predicted sites, and the similar sites with the Z-score ≥ 2.5 were selected. These results can be accessed by the PDB code or ligand name."
 Databases ,redirection-new.php?URL=c6a34de6d56d0ba561087253392f1a5ac0d52cbe9fa06245749cc5f372d2f4fa&NAME=fPOP,fPOP,. Footprinting protein functional surfaces by comparative spatial patterns. Database of the protein functional surfaces identified by shape analysis.
 Databases ,redirection-new.php?URL=bb096fa0f15d22d2acb252619f2193a12103aa79c01598cc673f709afc8f0d6f&NAME=PDBSITE,PDBSITE,. Database on protein active sites and their spatial environment. Provided by GeneNetworks.
 Databases ,redirection-new.php?URL=e3c35f6eacb9a6e79c1bb31968e834d58ee5a54378cd44db470ef8f2b2cc983a&NAME=LigBase,LigBase,". Database of ligand binding proteins aligned to structural templates. The structural templates are taken from the PDB, 3D models of the aligned sequences are provided ModBase, and pairwise sequence alignments are provided by CE. Multiple Structural Alignments are built on the fly within LigBase from a series of pairwise alignments. Ligand diagrams are generated with the program Ligplot. Maintained by Andrej Sali at the University of California, San Francisco."
 Web services ,redirection-new.php?URL=7613b9fac616fb33de9002c94a7f31224d5f0c891e77108e0a8a7a0aa2fa1863&NAME=3DLigandSite,3DLigandSite,. Automated method for the prediction of ligand binding sites. Provided by the Imperial London College.
 Web services ,redirection-new.php?URL=854e0f33be9cd32ac8d1ada353e991aeca7f04c157c6ef078c3f4a4ffa4df6c7&NAME=metaPocket,metaPocket,. Meta server to identify pockets on protein surface to predict ligand-binding sites.
 Web services ,redirection-new.php?URL=35506ce0e2accd23eab2f5a1ffbb86ec6377dfe08974857e4e90c35c4fcedbed&NAME=PockDrug,PockDrug,". A methodology tehat predicts pocket druggability, efficient on both; estimated pockets guided by the ligand proximity (extracted by proximity to a ligand from a holo protein structure using several thresholds) and estimated pockets not guided by the ligand proximity (based on amino atoms that form the surface of potential binding cavities).. Developed and maintained by the University Paris-Diderot, France."
 Web services ,redirection-new.php?URL=62aed1d3a91811fe6239d899c2eda5f877d4ae2ac662cd476f93c17ed5238abc&NAME=PocketQuery,PocketQuery,. Protein-protein interaction (PPI) inhibitor starting points from PPI structure.  Quickly identify a small set of residues at a protein interface that are suitable starting points for small-molecule design. Provided by the University of Pittsburgh.
 Web services ,redirection-new.php?URL=96644ab07ba9a1160f731f831d8478f62917925b2411e773a17274193fccf557&NAME=PASS,PASS,. Program for tentative identification of drug interaction pockets from protein structure.
 Web services ,redirection-new.php?URL=bf2851f69876ea6235aeae14916a147e1fa0a56288c0e21dd69d30a318bc8630&NAME=DEPTH,DEPTH,. Web server to compute depth and predict small-molecule binding cavities in proteins
 Web services ,redirection-new.php?URL=f2a34d56daa152f8de05718b9369ed4e0760ebc5c80b75f8c21cec4851393305&NAME=fpocketwebserver,fpocket web server,. Open source protein pocket (cavity) detection algorithm based on Voronoi tessellation. Developed in the C programming language and currently available as command line driven program. fpocket includes two other programs (dpocket & tpocket) that allow you to extract pocket descriptors and test own scoring functions respectively. Also contains a druggability prediction score.
 Web services ,redirection-new.php?URL=67309b6ab1318bd2bf994444985090286eba041ace2fa57cf76528633ab288a1&NAME=Nucleos,Nucleos,". Nucleos is a webserver for the identification of nucleotide-binding sites based on the concept of nucleotide modularity. Nucleos identifies binding sites for nucleotide modules (namely the nucleobase, the carbohydrate and the phosphate) and then combines them in order to build the complete binding sites for different types of nucleotides (e.g. ADP or FAD). Provided by the University of Roma 2, Italy."
 Web services ,redirection-new.php?URL=06d078fc3a72d78a3366300dc8b91e2eef26ea95febbce6a0399a37508b1f674&NAME=wwwPDBinder,wwwPDBinder,". Web server for the identification of small ligand-binding sites in a protein structure. webPDBinder searches a protein structure against a library of known binding sites and a collection of control non-binding pockets. Exists as a standalone program. Provided by the University of Roma 2, Italy."
 Web services ,redirection-new.php?URL=bf51be15c309b801bcf7fe3905e36ff693cc0d7ad0d0cb537ee2daa84e25e732&NAME=IsoMIF,IsoMIF,". IsoMIF identifies binding site molecular interaction field similarities between proteins. The IsoMIF Finder Interface allows you to identify binding site molecular interaction field (MIF) similarities between a query structure and a database of pre-calculated MIFs or you own custom PDB entries. Developed by the University of Sherbrooke, Canada."
 Web services ,redirection-new.php?URL=bf51be15c309b801bcf7fe3905e36ff693cc0d7ad0d0cb537ee2daa84e25e732&NAME=LISE,LISE,". Ligand Binding Site Prediction Using Ligand Interacting and Binding Site-Enriched Protein Triangles. Exists as a standalone program. Provided by the Institute of Biomedical Sciences, Academia Sinica."
 Web services ,redirection-new.php?URL=a60f5d98310a179f50d51e88da60d1f5d9407ba381c526d0ff2c68a55f3bd4ea&NAME=eFindSite,eFindSite,". Web server for ligand binding site prediction and virtual screening algorithm that detects common ligand binding sites in a set of evolutionarily related proteins identified by 10 threading/fold recognition methods. Exists as standalone program. Provided by the Louisiana State University, Computational Systems Biology Group."
 Web services ,redirection-new.php?URL=6de67a59c238c8fd24a23cb0aca97af7d4e460f530a9385807a97c64e2a65a54&NAME=ActiveSitePrediction,Active Site Prediction,". Web server for computing the cavities in a given protein. Provided by the Supercomputing Facility for Bioinformatics & Computational Biology, IIT Delhi."
 Web services ,redirection-new.php?URL=746126420edbd1cbb4bea2e288300227a97b0f49f3f48a516715e57dc1b75698&NAME=GHECOMwebserver,GHECOM web server,. Web server for finding multi-scale pockets on protein surfaces using mathematical morphology.
 Web services ,redirection-new.php?URL=746126420edbd1cbb4bea2e288300227a97b0f49f3f48a516715e57dc1b75698&NAME=LIGSITE<sup>csc</sup>webserver,LIGSITEcsc web server,. Web server for the automatic identification of pockets on protein surface using the Connolly surface and the degree of conservation.
 Web services ,redirection-new.php?URL=b314358b07d183db3f7a538526572c7ae090d08afcb750a76e371ef74e646f52&NAME=ProBis,ProBis,". Web server for detection of structurally similar binding sites. Maintained by the National Institute of Chemistry, Ljubljana, Slovenia."
 Web services ,redirection-new.php?URL=8d8a6935ac7e2839279aa5a794739e40a236869a661f0374284e16dc9f8846f8&NAME=ProBiS-CHARMMing,ProBiS-CHARMMing,". Web server for detection of structurally similar binding sites, plus minimization of predicted protein-ligand complexes and their interaction energy calculation. Maintained by the National Institute of Health, USA."
 Web services ,redirection-new.php?URL=86aaffe2a6f0c081df99e30eb47d70a7105ec75ef3a5f5fcbd27d0ee9d21e60e&NAME=FunFOLD,FunFOLD,. Web server to predict likely ligand binding site residues for a submitted amino acid sequence.
 Web services ,redirection-new.php?URL=204bba7f48525db3bdb63e57a231484c07e5391f5cf51f7434e18b0c84c6b203&NAME=CAVER,CAVER,. Software tool for analysis and visualisation of tunnels and channels in protein structures. Provided by the Masaryk University.
 Web services ,redirection-new.php?URL=3f05771a809e3e1e9c48f1b9b5ca1285afc7cd8942c2c94a1a89b9d992b3670c&NAME=SuMo,SuMo,". Screens the Protein Data Bank (PDB) for finding ligand binding sites matching your protein structure or inversely, for finding protein structures matching a given site in your protein. Provided freely by the Pole Bioinformatique Lyonnais."
 Web services ,redirection-new.php?URL=6b80c015fcef094e1161f6e94b93c9226731dfd7afe98e1a1690ecec2ee38ed3&NAME=IBIS,IBIS,". (Inferred Biomolecular Interactions Server). For a given protein sequence or structure query, IBIS reports physical interactions observed in experimentally-determined structures for this protein. IBIS also infers/predicts interacting partners and binding sites by homology, by inspecting the protein complexes formed by close homologs of a given query."
 Web services ,redirection-new.php?URL=421e5ee3eab78f31b38861b8313f9bc2b11be28126546dcea3fa6921d6de85be&NAME=PocketDepth,PocketDepth,. Depth based algortihm for identification of ligand binding sites.
 Web services ,redirection-new.php?URL=09517ca3c0a958e742ca4b764d247d370544a238c47766deb79413d9acab149f&NAME=Screen2,Screen2,. Tool for identifying protein cavities and computing cavity attributes that can be applied for classification and analysis.
 Web services ,redirection-new.php?URL=69a28c9d01844c7bb3a208983272a1256bb3eb3d6d3f0f479c11fbd572f06dc2&NAME=SiteHound-web,SiteHound-web,". Identifies ligand binding sites by computing interactions between a chemical probe and a protein structure. The input is a PDB file of a protein structure, the output is a list of “interaction energy clusters” corresponding to putative binding sites. Maintained by the Sanchez lab, at the Mount Sinai School of Medicine, NY, USA."
 Web services ,redirection-new.php?URL=659281275d7f76f4de1e7aff878ed2afeab88fd5817bba9866e4c1204ec47596&NAME=SiteComp,SiteComp,". Web server providing three major types of analysis based on molecular interaction fields: binding site comparison, binding site decomposition and multi-probe characterization. Maintained by the Sanchez lab, at the Mount Sinai School of Medicine, NY, USA."
 Web services ,redirection-new.php?URL=8d589f4cdaadf55a86e54ec4cee7e64e0270eec7f502cbd6af16a65025af3edd&NAME=ConCavity,ConCavity,. Ligand binding site prediction from protein sequence and structure.
 Web services ,redirection-new.php?URL=962b7650f66b5e984a0cee6df6df1c7523953bd735b8807516de651215eab18d&NAME=SplitPocket,SplitPocket,. Prediction of binding sites for unbound structures.
 Web services ,redirection-new.php?URL=755c9eed6b0eebfaadecfd68e43219d3216e32896ed843060ff28e620c69a43c&NAME=PepSite2,PepSite 2,". Web service for the prediction of peptide binding sites on protein surfaces. Developed and maintained by the Russel Lab, University of Heidelberg."
 Web services ,redirection-new.php?URL=50addaa5479a45d23722019fa2b0f0cabaa7f69e6c67d7c0c1ff2f955999f033&NAME=MolAxis,MolAxis,. Web server for the identification of channels in macromolecules.
 Web services ,redirection-new.php?URL=5a523609a678e169c42276fae8a4c5920cf1e4b5a37b542a47cf56ac953e2136&NAME=PDBSiteScan,PDBSiteScan,". Tool for search for functional sites in protein tertiary structures. Developed in collaboration with Institute of Cytology and Genetics, Novosibirsk."
 Web services ,redirection-new.php?URL=b0d470cfafe2317d593b403d0eb7246c34b76e793ac0b47fdd35dbd9e10b4108&NAME=MultiBind,MultiBind,. (Multiple Alignment of Protein Binding Sites). Prediction tool for protein binding sites. Users input a set of protein-small molecule complexes and MultiBind predicts the common physio-chemical patterns responsible for protein binding. Exists as a standalone program. Provided by the structural Bioinformatics group at Tel-Aviv University.
 Web services ,redirection-new.php?URL=28aab52adb54f5eadf3edaf4afc6a8eeee873d50e52945df33631098d572351d&NAME=SiteEngine,SiteEngine,. Web service to predict regions that can potentially function as binding sites. The methods is based on recognition of geometrical and physico-chemical environments that are similar to known binding sites. Exists as a standalone program. Provided by the structural Bioinformatics group at Tel-Aviv University.
