Group,URL,Description,Info
 Software ,redirection-new.php?URL=8eb04d790d496c657f1bc07cee3e4138e3bfa89dcb4901d90ecbbe7bc4901383&NAME=HomDock,HomDock,". Progam for similarity-based docking, based on a combination of the ligand based GMA molecular alignment tool and the docking tool GlamDock. Part of the Chil"
 Software ,redirection-new.php?URL=1a73a9f32f8b51fce01c8f6896c2d8e7557de99937f73e4680f54347b2b7edc3&NAME=ICM,ICM,. Docking program based on pseudo-Brownian sampling and local minimization. Ligand and protein flexible. Provided by MolSoft.
 Software ,"redirection-new.php?URL=8b84e33ed1dd7bfa261ab720150dcbe03ad0645d638735ce0d149b70e0c4483f&NAME=FlexX,Flex-Ensemble(FlexE)","FlexX, Flex-Ensemble (FlexE)",. Incremental build based docking program. Flexible ligand. Protein flexibility through ensemble of protein structure. Provided by BioSolveIT.
 Software ,redirection-new.php?URL=0a5f98c302ae58aee39308994748107b22d12d889f0c5bbdf5576b74fbb95773&NAME=Fleksy,Fleksy,". Program for flexible and induced fit docking using receptor ensemble (constructed using backbone-dependent rotamer library) to describe protein flexibility. Provided by the Centre for Molecular and Biomolecular Informatics, Radboud University Nijmegen."
 Software ,redirection-new.php?URL=0799df8d54ca09181aed99cb14e61e9807a41b3a875a5033e9d773825f2d1208&NAME=FITTED,FITTED,". (Flexibility Induced Through Targeted Evolutionary Description). Suite of programs to dock flexible ligands into flexible proteins. This software relies on a genetic algorithm to account for flexibility of the two molecules and location of water molecules, and on a novel application of a switching function to retain or displace water molecules and to form potential covalent bonds (covalent docking) with the protein side-chains. Part of the Molecular FORECASTER package and FITTED Suite. Free for an academic site license (excluding cluster)."
 Software ,redirection-new.php?URL=1a8f9e1374691497fb3afc1acc38382edef8a3ec676425d705849a32cf68a25d&NAME=FORECASTER,FORECASTER,". Standalone interface that contains applications to perform docking and more. It includes the FITTED docking program, the sites of metabolism prediction IMPACTS, and the accessory programs to work with the proteins and the ligands. It comes with a java-based graphical interface that integrated all the program into  workflows. Provided by Molecular Forecaster Inc."
 Software ,redirection-new.php?URL=4260d1d6a4327b91d220c48b02832726bba223ed62c6458b4db413bb13488812&NAME=VLifeDock,VLifeDock,". Multiple approaches for protein - ligand docking. Provides three docking approches: Grid based docking, GA docking and VLife's own GRIP docking program. Several scoring functions can be used: PLP score, XCscore and Steric + Electrostatic score. Available for Linux and Windows. Provided by VLife."
 Software ,redirection-new.php?URL=4a73aec0bf17ef84473d8ed6c71f8f0879ff849431eaa9c6411116b07724bb67&NAME=ParaDockS,ParaDockS,". (Parallel Docking Suite). Free, open source program, for docking small, drug-like molecules to a rigid receptor employing either the knowledge-based potential PMF04 or the empirical energy function p-Score."
 Software ,redirection-new.php?URL=afdbf31dab89103c311735df71a9f74c21af09cd3ba38514dd116483645eba76&NAME=MolegroVirtualDocker,Molegro Virtual Docker,". Protein-ligand docking program with support for displaceable waters, Induced-fit-docking, user-defined constraints, molecular alignment, ligands-based screening, and KNIME workflow integration. Distributed by Qiagen."
 Software ,redirection-new.php?URL=2bf703aa1e087e18c43e9c9a5b96dd76ef549c1f099f615cef70d69da451e8db&NAME=DAIM-SEED-FFLD,DAIM-SEED-FFLD,". Free open source fragment-based docking suite. The docking is realized in three steps. DAIM (Decomposition And Identification of Molecules) decomposes the molecules into molecular fragments that are docked using SEED (Program for docking libraries of fragments with solvation energy evaluation). Finally, the molecules are reconstructed ''in situ'' from the docked fragments using the FFLD program (Program for fragment-based flexible ligand docking). Developed and maintained by the Computational Structural Biology of ETH, Zurich, Switzerland."
 Software ,redirection-new.php?URL=5ad9be5ee448b672ed2f75d1b25f96545ced2c1067ff3c2c195e737cb049f41c&NAME=AutodockVina,Autodock Vina,". MC based docking software. Free for academic usage. Flexible ligand. Flexible protein side chains. Maintained by the Molecular Graphics Laboratory, The Scripps Research Institute, la Jolla."
 Software ,redirection-new.php?URL=34367414e79eebc8f41e435446f9083fe9e62455b5260fb9f48f039563234cb3&NAME=VinaMPI,VinaMPI,. Massively parallel Message Passing Interface (MPI) program based on the multithreaded virtual docking program AutodockVina. Free and open source. Provided by the University of Tennessee.
 Software ,redirection-new.php?URL=1e5f53d5fd1690f3bfc9e0e0fe22aa39aa5c3c0f87f54151bb73c14593a8b7aa&NAME=FlipDock,FlipDock,". GA based docking program using FlexTree data structures to represent a protein-ligand complex. Free for academic usage. Flexible ligand. Flexible protein. Developed by the Department of Molecular Biology at the Scripps Research Institute, la Jolla."
 Software ,redirection-new.php?URL=43104545cadc49e7b6e03b0e8f876d68ebb759b3dd3a1092579fed13dd773838&NAME=PharmDock,PharmDock,". A protein pharmacophore-based docking program. PharmDock and a PyMOL plugin are made freely available by the Purdue University, West Lafayette, USA."
 Software ,redirection-new.php?URL=b05a9ed928a14c19cbd92e7d3803688b7ed5b1173f546463a4f3dc2bcbe71d14&NAME=FRED,FRED,". FRED performs a systematic, exhaustive, nonstochastic examination of all possible poses within the protein active site, filters for shape complementarity and pharmacophoric features before selecting and optimizing poses using the Chemgauss4 scoring function.  Provided by OpenEye scientific software."
 Software ,redirection-new.php?URL=b05a9ed928a14c19cbd92e7d3803688b7ed5b1173f546463a4f3dc2bcbe71d14&NAME=POSIT,POSIT,". POSIT uses the information from bound ligands to improve pose prediction. Using a combination of approaches, including structure generation, shape alignment and flexible fitting, a ligand of interest is compared to bound ligands and its similarity to such both guides the nature of the applied algorithm and produces an estimate. Both 2D and 3D similarity measures are used in this reliability index. Provided by OpenEye scientific software."
 Software ,redirection-new.php?URL=b05a9ed928a14c19cbd92e7d3803688b7ed5b1173f546463a4f3dc2bcbe71d14&NAME=HYBRID,HYBRID,". Docking program similar to FRED, except that it uses the Chemical Gaussian Overlay (CGO) ligand-based scoring function. Provided by OpenEye scientific software."
 Software ,redirection-new.php?URL=cafc2fa7084c1aa707bfe2e0749196f54f25b1b04321ed68fd095ec97d9bd413&NAME=idock,idock,. Free and open source multithreaded virtual screening tool for flexible ligand docking for computational drug discovery. Developed by the Chinese university of Hong Kong.
 Software ,redirection-new.php?URL=b05a9ed928a14c19cbd92e7d3803688b7ed5b1173f546463a4f3dc2bcbe71d14&NAME=POSIT,POSIT,". Ligand guided pose prediction. POSIT uses bound ligand information to improve pose prediction. Using a combination of several approaches, including structure generation, shape alignment and flexible fitting, it produces a predicted pose whose accuracy depends on similarity measures to known ligand poses. As such, it produces a reliability estimate for each predicted pose. In addition, if provided with a selection of receptors from a crystallographic series, POSIT will automatically determine which receptor is best suited for pose prediction. Provided by OpenEye scientific software."
 Software ,redirection-new.php?URL=d8d58d8e9c8c2607fe487a04c5254a5023833a13730e47fa4377ea806883dd6f&NAME=RosettaLigand,Rosetta Ligand,. Monte Carlo minimization procedure in which the rigid body position and orientation of the small molecule and the protein side-chain conformations are optimized simultaneously. Free for academic and non-profit users.
 Software ,redirection-new.php?URL=fd9a0fd264296785d9a1103d829a59419c9829a97ff67dd69f8935d8551e992b&NAME=Surflex-Dock,Surflex-Dock,". Docking program based on an idealized active site ligand (a protomol), used as a target to generate putative poses of molecules or molecular fragments, which are scored using the Hammerhead scoring function. Distributed by Tripos."
 Software ,redirection-new.php?URL=bcf7670e149889a93ae2049853223aa9d45504eaa38b36f6b7d2b22b082ff19c&NAME=CDocker,CDocker,. CHARMm based docking program. Random ligand conformations are generated by molecular dynamics and the positions of the ligands are optimized in the binding site using rigid body rotations followed by simulated annealing. Provided by Accelrys.
 Software ,redirection-new.php?URL=bcf7670e149889a93ae2049853223aa9d45504eaa38b36f6b7d2b22b082ff19c&NAME=LigandFit,LigandFit,". CHARMm based docking program. Ligand conformations generated using Monte-Carlo techniques are initially docked into an active site based on shape, followed by further CHARMm minimization. Provided by Accelrys."
 Software ,redirection-new.php?URL=b7bccfef7eae85e1091f6ff5398269ea7d539d6ddb94418c7442e86fc385c512&NAME=rDock,rDock,". Fast, Versatile and Open Source Program for Docking Ligands to Proteins and Nucleic Acids. Free and open source.Developed by the University of Barcelona."
 Software ,redirection-new.php?URL=cbbfacc854d8d2b10d6e196cdf39c96cebf1443b73be5eb13ed075948a4c9116&NAME=KIN,KIN,". Kin is a blind-docking technology. All potential cavities of a given protein are predicted, and a query molecule is docked inside each of them, sorting results by scoring function. Distributed by Mind The Byte."
 Software ,redirection-new.php?URL=6122e211ffe52a8a4ec085fc13359f2066f38e04d3172ce239f734521346bfff&NAME=LeadFinder,Lead Finder,". program for molecular docking, virtual screening and quantitative evaluation of ligand binding and biological activity.Distributed by Moltech. For Windows and linux."
 Software ,redirection-new.php?URL=b9563f7d78aba1b6ada84e7d8a57289e41b85310233179d1a0ac1c6dfe3981f0&NAME=YASARAStructure,YASARA Structure,. Adds support for small molecule docking to YASARA View/Model/Dynamics using Autodock and Fleksy. Provided by YASARA.
 Software ,redirection-new.php?URL=d9a83fa1b8e97e82e27bbbcd884b35027f29336aae1977ac389c377f52c545c6&NAME=ParaDockS,ParaDockS,". ParaDockS includes algorithms for protein-ligand docking and is organized that every newly developed scoring function can be immediately implemented. Furthermore, interaction-based classifier, trained on a target-specific knowledge base can be used in a post-docking filter step. An  implementation and validation of target-biased scoring methods within the open-source docking framework is implemented. developed and provided free of charge by the University of Halle-Wittenberg, Germany."
 Software ,redirection-new.php?URL=38445b9720fe9904114d39c0473a59cf79d9d24d1e86dbb29ab2e676779647ff&NAME=GalaxyDock,GalaxyDock,". Protein-ligand docking program that allows flexibility of pre-selected side-chains of ligand. Developed by the Computational Biology Lab, Department of Chemistry, Seoul National University."
 Software ,redirection-new.php?URL=a6255c312d575bab709d7aa14470acc6c533290139b5397c06054fadae8428fd&NAME=MS-Dock,MS-Dock,. Free multiple conformation generator and rigid docking protocol for multi-step virtual ligand screening.
 Software ,redirection-new.php?URL=31f7afdc98f5dcdbd8fad18274f99ad46fd8108b668ffa5c7c1f0c374d21a4e8&NAME=BetaDock,BetaDock,. Molecular docking simulation software based on the theory of Beta-complex.
 Software ,redirection-new.php?URL=51efa6fbc4c384d2e165a6c742b35a2ebde982607049b74501bc6ee57de548ea&NAME=ADAM,ADAM,. Automated docking tool. Can be used for vHTS. Distributed by IMMD.
 Software ,redirection-new.php?URL=d08cda9b74fa913a2572add5a4ae60a43d4f0be9df1f151dd533cc4c9414a8bb&NAME=hint!,hint!,". (Hydropathic INTeractions). Estimates LogP for modeled molecules or data files, numerically and graphically evaluates binding of drugs or inhibitors into protein structures and scores DOCK orientations, constructs hydropathic (LOCK and KEY) complementarity maps that can be used to predict a substrate from a known receptor or protein structure or to propose the hydropathic structure from known agonists or antagonists, and evaluates/predicts effects of site-directed mutagenesis on protein structure and stability."
 Software ,redirection-new.php?URL=c83e38d450a1683bfcf50a3c6d3c3b054d5ab6f5b8540e76f9ec4dfb553a4f2f&NAME=DockVision,DockVision,". Docking package including Monte Carlo, Genetic Algorithm, and database screening docking algorithms."
 Software ,redirection-new.php?URL=cfc38837971bb8c3d0c5a7e93f39f6bb7984b918aa2411c56286b97f809fd80c&NAME=PLANTS,PLANTS,". (Protein-Ligand ANT System). Docking algorithm based on a class of stochastic optimization algorithms called ant colony optimization (ACO). In the case of protein-ligand docking, an artificial ant colony is employed to find a minimum energy conformation of the ligand in the binding site. These ants are used to mimic the behavior of real ants and mark low energy ligand conformations with pheromone trails. The artificial pheromone trail information is modified in subsequent iterations to generate low energy conformations with a higher probability. Developed by the Konstanz university."
 Software ,redirection-new.php?URL=bc66ef4264f6a92529972552823a2a66985085323c1e123a5fb73ae4f534ad20&NAME=EADock,EADock,". Hybrid evolutionary docking algorithm with two fitness functions, in combination with a sophisticated management of the diversity. EADock is interfaced with the CHARMM package for energy calculations and coordinate handling."
 Software ,redirection-new.php?URL=aac84277e99a0ac107844575ab239a9f1bbce74fa961499e5619e461ee7198f0&NAME=EUDOC,EUDOC,. Program for identification of drug interaction sites in macromolecules and drug leads from chemical databases.
 Software ,redirection-new.php?URL=eea3833c96fc98d549a19829a36c4010a4866c40cc52d98fd582dda78c46201f&NAME=FLOG,FLOG,. Rigid body docking program using databases of pregenerated conformations. Developed by the Merck Research Laboratories.
 Software ,redirection-new.php?URL=c41c39c9c93fa33433dc42b0c83e676bd6d0a5287fc3984344e64e2ad0f923d3&NAME=Hammerhead,Hammerhead,". Automatic, fast fragment-based docking procedure for flexible ligands, with an empirically tuned scoring function and an automatic method for identifying and characterizing the binding site on a protein."
 Software ,redirection-new.php?URL=7ac44361b7b112b7379e01fe35ccfb45e8d3fcf119d03a06f34b809332fa0d3d&NAME=ISE-Dock,ISE-Dock,. Docking program which is based on the iterative stochastic elimination (ISE) algorithm.
 Software ,redirection-new.php?URL=c55c1d91de7ed9e8ac94d64b16848466edcc456fc328738d6184d3854982b3ca&NAME=ASEDock,ASEDock,". Docking program based on a shape similarity assessment between a concave portion (i.e., concavity) on a protein and the ligand. Developed by yoka Systems."
 Software ,redirection-new.php?URL=a4e18b507a237eac8921c54d2bec847c573062fbf8f91e3dbcb93fdb31a3cbbe&NAME=HADDOCK,HADDOCK,". HADDOCK (High Ambiguity Driven biomolecular DOCKing) is an approach that makes use of biochemical and/or biophysical interaction data such as chemical shift perturbation data resulting from NMR titration experiments, mutagenesis data or bioinformatic predictions. First developed from protein-protein docking, it can also be applied to protein-ligand docking. Developed and maintained by the Bijvoet Center for Biomolecular Research, Netherlands."
 Software ,redirection-new.php?URL=e8b322f61d99926b3264e2e57f6b39dc1d8cd0ddac661144632c3fef00cdef8e&NAME=Computer-AidedDrug-DesignPlatformusingPyMOL,Computer-Aided Drug-Design Platform using PyMOL,". PyMOL plugins providing a graphical user interface incorporating individual academic packages designed for protein preparation (AMBER package and Reduce), molecular mechanics applications (AMBER package), and docking and scoring (AutoDock Vina and SLIDE)."
 Software ,redirection-new.php?URL=be46ac0bfdaf1982073a010311f632f45fbeaad3167d50ee3726582709af76db&NAME=AutodockVinapluginforPyMOL,Autodock Vina plugin for PyMOL,". Allows defining binding sites and export to Autodock and VINA input files, doing receptor and ligand preparation automatically, starting docking runs with Autodock or VINA from within the plugin, viewing grid maps generated by autogrid in PyMOL, handling multiple ligands and set up virtual screenings, and set up docking runs with flexible sidechains."
 Software ,redirection-new.php?URL=2b1f2b964fb9c037a77538e5042068b3ff984abdd0297f5617b80d3e6db2b28c&NAME=GriDock,GriDock,". Virtual screening front-end for AutoDock 4. GriDock was designed to perform the molecular dockings of a large number of ligands stored in a single database (SDF or Zip format) in the lowest possible time. It take the full advantage of all local and remote CPUs through the MPICH2 technology, balancing the computational load between processors/grid nodes. Provided by the Drug Design Laboratory of the University of Milano."
 Software ,redirection-new.php?URL=2ff508fd9675b04f55133d9ea6633c0a4d1e8cce09e889b5b4db75958f3b3cea&NAME=DockoMatic,DockoMatic,. GUI application that is intended to ease and automate the creation and management of AutoDock jobs for high throughput screening of ligand/receptor interactions.
 Software ,redirection-new.php?URL=800ee9953139e8d2d32ae9193de3281c87b200d9622eb008e9a763db9d79615b&NAME=BDT,BDT,". Graphic front-end application which control the conditions of AutoGrid and AutoDock runs. Maintained by the Universitat Rovira i Virgili,"
 Web services ,redirection-new.php?URL=921232e2149d5ada3f4ea7d5103bf72268dc78a8e8e122055e7e22ce8bcfa999&NAME=SwissDock,SwissDock,". SwissDock, a web service to predict the molecular interactions that may occur between a target protein and a small molecule."
 Web services ,redirection-new.php?URL=6ce318f9a4c800a6bca5a336c6854fbd3e85829e31c1c78805dee8d5acea945b&NAME=DockingServer,DockingServer,". DockingServer offers a web-based, easy to use interface that handles all aspects of molecular docking from ligand and protein set-up."
 Web services ,redirection-new.php?URL=6decf2886f9e32416437cae5df5ba5c1674b6282028ff8034e68bd7ea01094f9&NAME=1-ClickDocking,1-Click Docking,. Free online molecular docking solution. Solutions can be visualized online in 3D using the WebGL/Javascript based molecule viewer of GLmol. Provided by Mcule.
 Web services ,redirection-new.php?URL=a39ed74107991b8be9f1e1199a122ca653d6a74a324a8ad8b119f26ea8f21019&NAME=Blaster,Blaster,". Public access service for structure-based ligand discovery. Uses DOCK as the docking program and various ZINC Database subsets as the database.Provided by the Shoichet Laboratory in the Department of Pharmaceutical Chemistry at the University of California, San Francisco (UCSF)."
 Web services ,redirection-new.php?URL=14d5928f39aa3e6c7aca66f0be9f01d0f28c11bfabca3561e5213aa72333836d&NAME=DockingAtUTMB,Docking At UTMB,. Web-driven interface for performing structure-based virtual screening with AutoDock Vina. Maintained by the Watowich lab at the University of Texas Medical Branch.
 Web services ,redirection-new.php?URL=8d79bd20787db84c557752f548f0bf3b2068e76d81f2189369b0c344e32d611b&NAME=BlindDockingServer,Blind Docking Server,". A web-based tool to run molecular docking on the whole surface of the protein. The calculation are based on a customized version of Autodock Vina. Results and analyses can be explored on-line or downloaded. Some services are free, other are cost-based. Developed by the Bioinformatics and High Performance Computing Research group at the Universidad Católica San Antonio de Murcia (UCAM), Spain."
 Web services ,redirection-new.php?URL=7ea8975908f2e90b2097f3316cd87e8d19fa010852de7b9695ccab7a7fa885ec&NAME=Pardock,Pardock,". All-atom energy based Monte Carlo, rigid protein ligand docking, implemented in a fully automated, parallel processing mode which predicts the binding mode of the ligand in receptor target site. Maintained by the Supercomputing Facility for Bioinformatics & Computational Biology, IIT Delhi."
 Web services ,redirection-new.php?URL=a5d51396736b2d72ace6059aca27d5bc91fc992c641333b42df18b5bb4fb7863&NAME=FlexPepDock,FlexPepDock,". High-resolution peptide docking (refinement) protocol, implemented within the Rosetta framework. The input for this server is a PDB file of a complex between a protein receptor and an estimated conformation for a peptide."
 Web services ,redirection-new.php?URL=dc85faf4a371d420abebc077f43d26419ce056e23b2a884db4f4a1da6692884c&NAME=PatchDock,PatchDock,. Web server for structure prediction of protein-protein and protein-small molecule complexes based on shape complementarity principles.
 Web services ,redirection-new.php?URL=636a69e1a377ad72e135db820dc2639d39c9f979e2d9ad1509704b1111b63f0e&NAME=MEDock,MEDock,. Maximum-Entropy based docking web server for efficient prediction of ligand binding sites.
 Web services ,redirection-new.php?URL=13f6a8c044a975adf7ae93a8fc0f8761dd2396a6cd00b109e4bd46734c6b6011&NAME=BSP-SLIM,BSP-SLIM,. Web service for blind molecular docking method on low-resolution protein structures. The method first identifies putative ligand binding sites by structurally matching the target to the template holo-structures. The ligand-protein docking conformation is then constructed by local shape and chemical feature complementarities between ligand and the negative image of binding pockets. Provided by the University of Michigan.
 Web services ,redirection-new.php?URL=b32331e9d1dcb791ca0fec60c6b81fded8ccb41070579683129bd13abe4b7971&NAME=BioDrugScreen,BioDrugScreen,. Computational drug design and discovery resource and server. The portal contains the DOPIN (Docked Proteome Interaction Network) database constituted by millions of pre-docked and pre-scored complexes from thousands of targets from the human proteome and thousands of drug-like small molecules from the NCI diversity set and other sources. The portal is also a server that can be used to (i) customize scoring functions and apply them to rank molecules and targets in DOPIN; (ii) dock against pre-processed targets of the PDB; and (iii) search for off-targets. Maintained by the laboratory of Samy Meroueh at the Center for Computational Biology and Bioinformatics at the Indiana University School of Medicine.
 Web services ,redirection-new.php?URL=a1f752f10722dab89bf8c4d39c53a7d3ebe8c8acbf4eb8f7c858ecd94b412860&NAME=GPCRautomodel,GPCRautomodel,". Web service that automates the homology modeling of mammalian olfactory receptors (ORs) based on the six three-dimensional (3D) structures of G protein-coupled receptors (GPCRs) available so far and (ii) performs the docking of odorants on these models, using the concept of colony energy to score the complexes. Provided by INRA."
 Web services ,redirection-new.php?URL=beff5f7c320b69e930891280d0697c9d3ad7c10243c9a90e4bdfda08f0678948&NAME=kinDOCK,kinDOCK,. Allows comparative docking of ligands into the ATP-binding site of a protein kinase (target). A sequence alignment of the target and a protein kinase profile is performed using HMMER. It uses protein-protein superposition (automatically restricted to the ligand binding pocket) of the target three-dimensional structure with those of known complexes of protein kinases/ligands.
 Web services ,redirection-new.php?URL=fc375dbafb6eb1382cc2a036f612311661919a13058d54248e1281a3ebd17ec5&NAME=iScreen,iScreen,. Web service for docking and screening the small molecular database on traditional Chinese medicine (TCM) on user's protein. iScreen is also implemented with the de novo evolution function for the selected TCM compounds using the LEA3D genetic algorithm
 Web services ,redirection-new.php?URL=e6b346041036edb9466b3ed8fc73b1c6e0eef632cfd00af862c1f1f1d9cdb4ac&NAME=idTarget,idTarget,. Web server for identifying biomolecular targets of small chemical molecules with robust scoring functions and a divide-and-conquer docking approach. Maintained by the National Taiwan University.
 Web services ,redirection-new.php?URL=208f9a1a031d34d995a83aba4949fd4efb908600f800fcc9b3996c33182625da&NAME=MetaDock,MetaDock,. Online docking solution and docking results analysis service. Docking is done with GNU/GPL-licensed AutoDock v.4 and Dock6 under academic license
 Web services ,redirection-new.php?URL=3f677fdf38e0b886fefb161e3abd81b57d7cbc6da97fa07d7769a6456f868e9f&NAME=Score,Score,. Allows to calculate some different docking scores of ligand-receptor complex that can be submitted as a whole file containing both interaction partners or as two separated files. The calculation phase is provided by VEGA. Provided by the Drug Design Laboratory of the University of Milano.
 Web services ,redirection-new.php?URL=8720ff74b3d90b3422debdd76983e36595f1508de49871ec329f0f837bf3b9ea&NAME=Pose&Rank,Pose & Rank,. Web server for scoring protein-ligand complexes. Provided by the laboratory of Andrej Sali.
 Web services ,redirection-new.php?URL=f54a13fee5155adc1ee5c8001d74256de842b33eaacbf7f7ff5bec529d86f36c&NAME=PLATINUM,PLATINUM,. Calculates hydrophobic properties of molecules and their match or mismatch in receptor–ligand complexes. These properties may help to analyze results of molecular docking.
