Group,URL,Description,Info
 Software ,redirection-new.php?URL=0501cf8be7ebf8071beb7d873aa4c9538b650ab9356867268640ea335f980ce1&NAME=PrologP/PrologD,PrologP/PrologD,. Predicts the logP/logD values using a combination of linear and neural network methods. Distributed by CompuDrug.
 Software ,redirection-new.php?URL=fcf65adb8a676ee8d9e1d7e1183443ee5868bab5c90e0d44c0761118dbf2742d&NAME=pKalc,pKalc,. Program for predicting acidic and basic pKa. Distributed by CompuDrug.
 Software ,redirection-new.php?URL=b98724d2bdd6935bac07130488f59d8accc38273b18e904bf1461170caad2584&NAME=Leadscope,Leadscope,. Estimates toxiticy using QSAR. Distributed by Leadscope.
 Software ,redirection-new.php?URL=7e90242fca6815ef056a21d3d9b0723a67aa6f9184006da3e35e8ea2bdfd251f&NAME=COMPACT,COMPACT,. Identifies potential carcinogenicity or toxicities mediated by CYP450s.
 Software ,redirection-new.php?URL=369fddfafb3f5871b654eaef89334f9c67470b118c1c03d7c8bedbbfe1fec5a1&NAME=CASETOX,CASETOX,. Uses MCASE to predict toxicity. Distributed by MultiCASE.
 Software ,redirection-new.php?URL=369fddfafb3f5871b654eaef89334f9c67470b118c1c03d7c8bedbbfe1fec5a1&NAME=META,META,. Predicts metabolic paths of molecules. Distributed by MultiCASE.
 Software ,redirection-new.php?URL=6de680079eeb525ad846af40a4dabfdccddaa26742b054c88175c7c11d859be0&NAME=PK-Sim,PK-Sim,. Predicts ADMET properties. Distributed by Bayer technology Services.
 Software ,redirection-new.php?URL=e1ef86ba332a4478bc41749ed3bf1a067c936cbbdb6f9d71d4096043ea6f4bcd&NAME=SimCYP,SimCYP,. The SimCYP Population-based ADME Simulator is a platform for the prediction of drug-drug interactions and pharmacokinetic outcomes in clinical populations. Distributed by SimCYP.
 Software ,redirection-new.php?URL=5b421fdf70f7d8cec44ca13f46f69ddd2461a6dffcb4db78603e4a1ce01a8de8&NAME=SimCYPforiPhone.,SimCYP for iPhone.,. The SimCYP Population-based ADME Simulator is a platform for the prediction of drug-drug interactions and pharmacokinetic outcomes in clinical populations. For iPhone. Distributed by SimCYP.
 Software ,redirection-new.php?URL=6d6aae9e9892fe9fd0215eac499c86e3bf9afb3343e18d1ec9e35b173ec766a4&NAME=CloePredict,Cloe Predict,". Pharmacokinetic prediction using phisiologically based pharmacokinetic modeling (PBPK), and prediction of human intestinal absorption using solubility, pKa and Caco-2 permeability data. Distributed by Cyprotex Discovery."
 Software ,redirection-new.php?URL=ec8f3387c39cebc4a833f0671e919331001693fadf60f0c56fcf1b667b5eede6&NAME=KnowItAll-ADME|ToxEdition,KnowItAll - ADME | Tox Edition,. Prediction of ADME Tox properties using consensus modeling. Distributed by Bio-Rad Laboratories.
 Software ,redirection-new.php?URL=fd52d952244a90e3e4f2ff4762d67db955c4ab0d22549dc2c7dfd5a7bec49c69&NAME=PASS,PASS,. Identification of probable targets and mechanisms of toxicity.
 Software ,redirection-new.php?URL=6899b71bbbd5cedbadd8e313faf30c93c911d3bd9ce04ce77c117de5f2c951c4&NAME=MetaDrug,MetaDrug,. Predicts toxicity and metabolism of compounds using >70 QSAR models for ADME/Tox properties. Distributed by Thomson ReutersLC.
 Software ,redirection-new.php?URL=9ce49703ce48e72cc2017ecbee23f2d16e99ddafb52fae8447256fb2d4a0b950&NAME=MetaSite,MetaSite,". Computational procedure that predicts metabolic transformations related to cytochrome-mediated reactions in phase I metabolism. The method predicts ""hot spots"" in the molecule, suggests the regions that contribute most towards each ""hot spot"", providing additional derivation sites for chemists to design new stable compounds, predicts the structures of the most likely metabolites and warns about the potential of CYP mechanism-based inhibition. Distributed by Moldiscovery."
 Software ,redirection-new.php?URL=acc61a981c6088e163da88bdb3ca7bcdbb6591182903b251731df91e8d8ffffc&NAME=IMPACTS,IMPACTS,". In-silico Metabolism Prediction by A ctivated Cytochromes and Transition States (IMPACTS) predicts site of metabolism on small molecules by CYP450. This program combines docking to metabolic enzymes, transition state modeling, and rule-based substrate reactivity prediction. It is included in the Forecaser suite and provided by Molecular Forecaster Inc."
 Software ,redirection-new.php?URL=771d793af744d02389602fb94c22f5bd8c5fc2f6723fcf54c260790c3c84474b&NAME=FAME2,FAME2,". Program to predict site of metabolism and regioselectivity of CYP450 oxidation. Machine learnin approach relying on randomized trees and simple 2D descriptors. Software package free of charge from the Department of Computer Science, Center for Bioinformatics, Universität Hamburg, Germany."
 Software ,redirection-new.php?URL=04e846107568cb2cf918e97bea4432e835ff2493be50493db412763b2cef3880&NAME=StarDrop,StarDrop,. Allows the identification of the region of a molecule that are the most vulnerable to metabolism by the major drug metabolising isoforms of cytochrome P450. Distributed by optibrium.
 Software ,redirection-new.php?URL=420748d1da27abacbf1aa2ea8ed1054d1d0c6a4cd882d95e5bebb6af3c2e4363&NAME=isoCYP,isoCYP,. Software for the prediction of the predominant human cytochrome P450 isoform by which a given chemical compound is metabolized in phase I. Distributed by Molecular Networks.
 Web services ,redirection-new.php?URL=c362b17c2867cc0e323e7dbf807881e802d51acb10f43c1fa053b097aa04dfa0&NAME=ALOGPS,ALOGPS,". On-line prediction of logP, water solubility and pKa(s) of compounds for drug design (ADME/T and HTS) and environmental chemistry studies. ALOGPS also displays values calculated with Pharma Algorithms LogP, LogS and pKa, Actelion LogP & LogS (many thanks to Dr Thomas Sander), Molinspiration logP, KOWWIN logP, ALOGP (Viswanadhan et al, 1989), MLOGP (Moriguchi et al, 1992) implemented in the DragonX software, XLOGP2 and XLOGP3 programs and ChemAxon logP calculator"
 Web services ,redirection-new.php?URL=25695cd710b72f4f35cc3fe5620adcd8801a209ae7502cff1294675d91a50d71&NAME=OSIRISPropertyExplorer,OSIRIS Property Explorer,". Integral part of Actelion's inhouse substance registration system. Calculates on-the-fly various drug-relevant properties for drawn chemical structures, including some toxicity and druglikeness properties. Maintained by the Virtual Computational Chemistry Laboratory."
 Web services ,redirection-new.php?URL=4ddfdfd8e350d17359c343c234acacd20c09bf138c68c6708d6a0725a88f110d&NAME=SwissADME,SwissADME,". A web tool that gives access to a pool of fast yet robust predictive models for physicochemical properties, pharmacokinetics, druglikeness and medicinal chemistry friendliness, among which in-house proficient methods such as the BOILED-Egg, iLOGP, Bioavailability radar and Synthetic Accessibility score. Easy efficient input and interpretation are ensured thanks to the user-friendly interface through a login-free website. Sepcialists, but also nonexperts in chemoinformatics and computational chemistry can predict rapidly key parameters for a collecion of molecules to support their medicinal chemistry endeavors. Developed and maintained by the Molecular Modeling Group of the SIB Swiss Institute of Bioinformatics."
 Web services ,redirection-new.php?URL=f7b8a82d44e9b3964842d317096da7d4b4743be020a65cc970d598d32fb0926f&NAME=Chemicalize,Chemicalize,". Calculates or predict molecular properties, including logP, tautomers, PSA, pK, lipinski-like filters, etc. Provided by ChemAxon."
 Web services ,redirection-new.php?URL=3a2624d4b753c3f5bc63aee9bf5b742257f860c60610d9efc8e619caeeaaa9f6&NAME=AquaSol,AquaSol,". Predicts aqueous solubility of small molecules using UG-RNN ensembles. Provided by the University of california, Irvine."
 Web services ,redirection-new.php?URL=4c9b3011327faf56a396beb3f143d9053ce7ba2171b8baf5f5d648839e5f3cbf&NAME=Molinfo,Molinfo,". Calculates or predict molecular properties other than 3D structure. Provided by the University of california, Irvine."
 Web services ,redirection-new.php?URL=12d4948cef378d9b1bfc4180f8e1ddc1c6e17e8b921fdad328b18ad7d13dfe60&NAME=ToxCreate,ToxCreate,. Web service to create computational models to predict toxicity. Provided by OpenTox.
 Web services ,redirection-new.php?URL=c755af85735cdf16a4adfcfc1e4a88b0086b4434ad7f5a53357caf6a6f7e1703&NAME=ADME-Tox,ADME-Tox,". ADME-Tox (poor absorption, distribution, metabolism, elimination (ADME) or toxicity) filtering for small compounds, based on a set of elementary rules."
 Web services ,redirection-new.php?URL=00a65fe1aa76f7f09d4ee601dcea2faf579aac6e525614132826d263941fd9ee&NAME=ToxPredict,ToxPredict,". Web service to estimate toxicological hazard of a chemical structure. Molecules can be drawn, or input by any identifier (CAS, Name, EINECS) or SMILES or InChI or URL of OpenTox compound or dataset. Provided by OpenTox."
 Web services ,redirection-new.php?URL=acf106983ef3a779451e4e3ab3e877ef36a01b91c856b3fe3dceba4061e182f1&NAME=ToxiPred,ToxiPred,. A server for prediction of aqueous toxicity of small chemical molecules in T. pyriformis. User can submit chemical molecules in the commonly used format (mol/SMILE/sdf) and after descriptors calculation the server will predict the pIGC50 value of the molecule.
 Web services ,redirection-new.php?URL=7864e6a1f55d3bed65b695a98921d59e190f106fca28a8cbfb13b9abbacadf49&NAME=DrugMint,DrugMint,. Web server predicting the drug-likeness of compounds.
 Web services ,redirection-new.php?URL=5cef113f80d7d2094a67fbc72bff17e38e3c7b498e718516d570f107b0478167&NAME=STITCH,STITCH,". Resource to explore known and predicted interactions of chemicals and proteins. Chemicals are linked to other chemicals and proteins by evidence derived from experiments, databases and the literature. STITCH contains interactions for over 74,000 small molecules and over 2.5 million proteins in 630 organisms."
 Web services ,redirection-new.php?URL=4bdad0b16955a43a051942aeb6b0bd434a1a63136146c3d8b9ef860b5568daa1&NAME=PPS,PPS,". (UM-BBD Pathway Prediction System). Webservice to predict plausible pathways for microbial degradation of chemical compounds. Predictions use biotransformation rules, based on reactions found in the UM-BBD database or in the scientific literature. A list of all rules is available. Maintained by the University of Minnesota."
 Web services ,redirection-new.php?URL=bebeda25126d4ea7c5c76cdd43424f9c1bfe75929a52a7723b813d1cbb580e23&NAME=DrugLogit,DrugLogit,". Web service to predict the probability of a compound being classified as a drug or non-drug, as well as disease category (or organ) classification (DC). Maintained by the Institute of Chemistry, University of Tartu, Estonia."
 Web services ,redirection-new.php?URL=96644ab07ba9a1160f731f831d8478f62917925b2411e773a17274193fccf557&NAME=XScore-LogP,XScore-LogP,". Calculates the octanol/water partition coefficient for a drug, based on a feature of the X-Score program."
 Web services ,redirection-new.php?URL=9c0fa478278bd18eba429eef2aace38ab8b7c6117790ca8d0c5a6507e87e28be&NAME=VirtualToxLab,VirtualToxLab,". ''In silico'' tool for predicting the toxic (endocrine-disrupting) potential of existing and hypothetical compounds (drugs, chemicals, natural products) by simulating and quantifying their interactions towards a series of proteins known to trigger adverse effects using automated, flexible docking combined with multi-dimensional QSAR (mQSAR)."
 Web services ,redirection-new.php?URL=bd9d2aba46eb69746673e7fef68e451dfcba772e320fa3e26b84b0a7919ced86&NAME=pkCSM,pkCSM,". A novel approach to the prediction of pharmacokinetic properties, which relies on graph-based signatures. These encode distance patterns between atoms and are used to represent the small molecule and to train predictive models. They were successfully used across five main different pharmacokinetic properties classes to develop predictive regression and classification models. 	A web server to provide an integrated freely available platform to rapidly screen multiple pharmacokinetic properties was developed by the University of Cambridge, UK."
 Web services ,redirection-new.php?URL=ffbf4ac5609019e0c270a023d66a6a1bf09e2a1373bbfc398b2281403eb93f10&NAME=admetSAR,admetSAR,". admetSAR provides the manually curated data for diverse chemicals associated with known Absorption, Distribution, Metabolism, Excretion and Toxicity profiles. admetSAR allows searching for ADMET properties profiling by name, CASRN and similarity search. In addition, admetSAR can predict about 50 ADMET endpoints by our recently development chemoinformatics-based toolbox, entitled ADMET-Simulator."
 Web services ,redirection-new.php?URL=0560f1fb460c916abac66a442cb0540099b37eb47aeab875fc4113db21fc4c26&NAME=Pred-Skin,Pred-Skin,". Pred-Skin is based on statistically significant and externally predictive QSAR models of skin sensitization. The models were built using a large database containing human and murine local lymph node assay data. Developed and provided freely for diverse plateforms by the Laboratory for Molecular Modeling and Drug Design, Federal University of Goiás, Brazil."
 Web services ,redirection-new.php?URL=821286d6b49bad030f3247f2c0f7736ec3aec199215e1e6bcbf73a3ce1f42bad&NAME=Pred-hERG,Pred-hERG,". Pred-hERG is based on statistically significant and externally predictive QSAR models. The models were built using 16,932 entry in ChEMBL associated with bioactivity on hERG. Developed and provided freely for diverse plateforms by the Laboratory for Molecular Modeling and Drug Design, Federal University of Goiás, Brazil."
 Web services ,redirection-new.php?URL=2fcf43899bea64bfd944b9d1d0b6fb646a6c4732cdf28e42b58e4564303bd14e&NAME=PharmMapper,PharmMapper,". Freely accessed web-server designed to identify potential target candidates for the given probe small molecules (drugs, natural products, or other newly discovered compounds with binding targets unidentified) using pharmacophore mapping approach."
 Web services ,redirection-new.php?URL=54c751704fe5f3b7374af6f6a49a238518c0e98384dc785bc0fb2b7be9b836dd&NAME=MODEL-MolecularDescriptorLab,MODEL  - Molecular Descriptor Lab,. Computes structural and physichemical properties of molecules from their 3D structures. Maintained by the University of Singapore.
 Web services ,redirection-new.php?URL=5fb015a00aa56258626962f61a9e23d576d3cd89a7c5bc5d788f735dc0e7b1ab&NAME=PreADMET,PreADMET,. Web-based application for predicting ADME data and building drug-like library using in silico method.
 Web services ,redirection-new.php?URL=92fc518782e8cf2be47a573a31c6c7a900cdaac957f60da47ee55814f662f1e3&NAME=FreeADMETools,Free ADME Tools,. ADME Prediction Toolbox of the SimCYP application provided free of charge by SimCYP.
 Web services ,redirection-new.php?URL=1413fea3506cdb1c1422674e9150788848c4183e7f0c2a7e8f6189b21c9fcf48&NAME=Lazar,Lazar,. Lazy Structure Activity Relationships. Derives predictions from toxicity databases by searching for similar compounds. provided free of charge by in silico toxicology.
 Web services ,redirection-new.php?URL=4bdad0b16955a43a051942aeb6b0bd434a1a63136146c3d8b9ef860b5568daa1&NAME=UM-BBDPathwayPredictionSystem,UM-BBD Pathway Prediction System,". The PPS predicts plausible pathways for microbial degradation of chemical compounds. Predictions use biotransformation rules, based on reactions found in the UM-BBD database or in the scientific literature. Provided by the University of Minnesota."
 Web services ,redirection-new.php?URL=97a8081e47355a2073d3d9914ac1b75bcec9358282920c28cc3a07475625c990&NAME=MetaPrint2D,MetaPrint2D,". Metabolic site predictor. MetaPrint2D is a tool that predicts xenobiotic metabolism through data-mining and statistical analysis of known metabolic transformations reported in scientific literature. MetaPrint2D-React can make predictions concerning a wider range of reactions than MetaPrint2D, and is able to predict the types of transformation that can take place at each site of metabolism, and the likely metabolite formed. Provided by the University of Cambridge."
 Web services ,redirection-new.php?URL=97a8081e47355a2073d3d9914ac1b75bcec9358282920c28cc3a07475625c990&NAME=RA,RA,". Way2drug RA is a web-service for in silico prediction of reacting atoms. Prediction of sites of transformation for drug-like compounds for nine classes of metabolic reactions. Provided by the Institute of Biomedical Chemistry, Moscow, Russia"
 Web services ,redirection-new.php?URL=6a72d4a0a9c32284ffb71c58187d393f204b3c460e6bae5fe7de7a31c8e3a3c0&NAME=MetaPrint2D-React.,MetaPrint2D-React.,". Metabolic site predictor. MetaPrint2D is a tool that predicts xenobiotic metabolism through data-mining and statistical analysis of known metabolic transformations reported in scientific literature. MetaPrint2D, which predicts sites of phase I metabolism, defined as the addition of oxygen (e.g. hydroxylation, oxidation, epoxidation) or elimination reactions. Provided by the University of Cambridge."
 Web services ,redirection-new.php?URL=71a3d8365a3e0f117d6c02936b89a72755b0465bfe13daaa0259c85cd7643c46&NAME=MetaTox,MetaTox,". MetaTox uses a collection of biotransformation reactions and QSAR models to predict the structure, probability and toxicity of metabolites for a given input molecules. Provided as a free web service by the Institute of Biomedical Chemistry (IBMC), Moscow, Russia."
 Web services ,redirection-new.php?URL=bb1912730185e73399c103fa07e021a36c488e54680beded6720c2e95d4a1e31&NAME=MetaPred,MetaPred,". MetaPred Server predict metabolizing CYP isoform of a drug molecule/substrate, based on SVM models developed using CDK descriptors."
 Web services ,redirection-new.php?URL=e6169b96ef82770bc02d19ffbddb96caf260cadc52904f69f89f18081f31bf3c&NAME=Propertycalculator,Property calculator,. Create a physicochemical property profile for a compound. Provided by mcule.
 Web services ,redirection-new.php?URL=9ae9e441b2547645ffb23b6fd8ec9b20b8c8876d007d4b2cba8ad5914001df43&NAME=AggregatorAdvisor,Aggregator Advisor,". Free web service to suggest molecules that aggregate or may aggregate under biochemical assay conditions. The approach is based on the chemical similarity to known aggregators, and physical properties. Provided by the Shoichet Laboratory in the Department of Pharmaceutical Chemistry at the University of California, San Francisco (UCSF)."
 Web services ,redirection-new.php?URL=4011ddc8da98ef20823687caaf932f7f3d7ed90d8fe567c676c909a2c65f2ad8&NAME=Toxicitychecker,Toxicity checker,. Webserver for searching substructures commonly found in toxic and promiscuous ligands. Based on more than 100 SMARTS toxic matching rules. Provided by mcule.
 Databases ,redirection-new.php?URL=94dd551b770adb5e7ad1af41c92620071841876ab39b2707b780ab51042ec510&NAME=PACT-F,PACT-F,". (Preclinical And Clinical Trials Knowledge Base on Bioavailability). Preclinical And Clinical Trials Knowledge Base on Bioavailability (PACT-F).  The database contains 8296 records, which describe in detail the results of clinical trials in humans and preclinical trials in animals. PACT-F is extensively annotated. Up to 17 fields describe in detail the results and conditions of each trial, such as route of administration, species investigated, drug formulation, coadministration of drug, feeding condition, age and gender of the subjects involved, dosing scheme, genetic differences, experimental and analytical procedure, method of calculation and state of health. Provided by PharmaInformatic, Germany."
 Databases ,redirection-new.php?URL=8005b08b094da276ef19e6d9fe5074e6a4e2945be331876ee2adc414f804cca5&NAME=TOXNET,TOXNET,". Databases on toxicology, hazardous chemicals, environmental health, and toxic releases that can be accessed using a common search interface. provided by the Unied States NLM."
 Databases ,redirection-new.php?URL=e44f73647898f5162c33bd2827091b5aa7f13dcadab62b3e7b5dda2cb4e2cd05&NAME=LeadscopeToxicityDatabase,Leadscope Toxicity Database,". Database of 160,000 chemical structures with toxicity data. Distributed by Leadscope."
 Databases ,redirection-new.php?URL=4defe82285b016f7312bdcaacc0ff7e14cafe29b1950cbbad9e29d9968b28001&NAME=WOMBAT-PK,WOMBAT-PK,". Database for Clinical Pharmacokinetics and Drug Target Information.  WOMBAT-PK  contains 1260 entries (1260 unique SMILES), totaling over 9,450 clinical pharmacokinetic measurements; it further includes 2,316 physico-chemical properties; 932 toxicity endpoints, and 2,186 annotated drug-target bioactivities. Compiled by Sunset Molecular Discovery LLC."
